# E (eV)	(E_wann - E_DFT)**2
-6.110289096832	2.161992091058e-07
-6.101962089539	1.115192696057e-07
-6.100780010223	2.179994683499e-07
-6.099928855896	3.946361596699e-08
-6.099411010742	1.627902407334e-07
-6.097290992737	1.309920814365e-07
-6.091286182404	2.120622425223e-07
-6.089056015015	1.182529176631e-07
-6.082479953766	1.339730182446e-07
-6.082119941711	9.563945459794e-08
-6.082119941711	9.563945459794e-08
-6.081846237183	2.170970592891e-07
-6.080388069153	7.631500921818e-08
-6.080324172974	9.120165620009e-08
-6.077540874481	1.225889848651e-07
-6.077236175537	1.223617765208e-07
-6.075559139252	4.462619947606e-07
-6.075226783752	8.547045441750e-08
-6.074875831604	8.155321975984e-08
-6.072549819946	2.044339940793e-07
-6.070233821869	7.970385769961e-08
-6.067824840546	1.747583187831e-07
-6.067265987396	9.807888801439e-08
-6.067101955414	1.207513535808e-07
-6.067101001740	1.318205073646e-07
-6.065727233887	7.187404966841e-08
-6.063405036926	2.206551865010e-07
-6.061683177948	8.301460792768e-08
-6.059185981750	1.078771016605e-07
-6.057234764099	5.858888204040e-07
-6.055555820465	7.464895263737e-08
-6.055438041687	1.064181264642e-07
-6.054957866669	1.975891904615e-07
-6.054524898529	2.157368436916e-07
-6.053839206696	1.058587090533e-07
-6.052896976471	6.348210176741e-08
-6.051701068878	9.448894869532e-08
-6.051291942596	1.080299889145e-07
-6.051280021667	1.385579208110e-07
-6.045955181122	2.014631223947e-07
-6.044641971588	5.189934813161e-08
-6.042675018311	3.025727176364e-07
-6.042675018311	3.025727176364e-07
-6.039025783539	2.830571258574e-07
-6.037892818451	2.757625199368e-07
-6.037732124329	1.968524987568e-07
-6.036458969116	5.575974295220e-08
-6.035169124603	1.639846137957e-07
-6.029911994934	2.006713524869e-07
-6.029290199280	2.473308783185e-07
-6.025626182556	2.309240643931e-07
-6.024897098541	6.222726212164e-08
-6.022561073303	2.012220524247e-07
-6.019021987915	1.549478533180e-07
-6.016526222229	4.830718193186e-08
-6.015821933746	2.057749687533e-07
-6.015729904175	1.990167006295e-07
-6.009615898132	2.335242677780e-07
-6.009448051453	2.118808247574e-07
-6.009422779083	1.952918134860e-07
-6.003832817078	5.801881686718e-07
-6.003797054291	2.089336770817e-07
-6.002988815308	1.632654558384e-07
-6.000580787659	1.859362246178e-07
-5.999421119690	5.927040430226e-08
-5.998813152313	1.984261791844e-07
-5.997560024261	9.360513984815e-09
-5.994523048401	1.941838133384e-07
-5.993235111237	4.205462361060e-08
-5.992572784424	5.443141591534e-07
-5.992447853088	5.915976606224e-10
-5.991738796234	1.699148322496e-07
-5.990963935852	1.962144685435e-07
-5.988181114197	1.922984782707e-07
-5.987382888794	1.703995914018e-07
-5.986475944519	2.272672438117e-13
-5.986186981201	1.930173811322e-07
-5.985106945038	4.743616226683e-08
-5.984992980957	2.030641728452e-07
-5.984735965729	1.663474804831e-07
-5.984628200531	2.042659961424e-07
-5.984628200531	2.042659961424e-07
-5.984224796295	2.017616301149e-07
-5.983016014099	1.977778926760e-07
-5.982306003571	1.437817955256e-07
-5.981008052826	2.000923307770e-07
-5.978227138519	2.076484450036e-07
-5.974722862244	2.074986995317e-07
-5.973878860474	1.613505767487e-07
-5.971638202667	1.894950491485e-07
-5.971252918243	5.315791289162e-08
-5.970538139343	2.027549623732e-07
-5.968984127045	1.625778161621e-07
-5.967045783997	1.884374665157e-10
-5.966753005981	3.187477009274e-08
-5.965713024139	2.103853538863e-07
-5.960344791412	2.083326981941e-07
-5.957925796509	1.802183963009e-07
-5.956439018250	1.535881918321e-07
-5.954501152039	2.167960161268e-07
-5.953686237335	1.544030950359e-07
-5.952738761902	3.097006438669e-07
-5.952478885651	2.161881910934e-08
-5.948317050934	2.130432493339e-07
-5.945650100708	1.587139321716e-07
-5.941907882690	2.181870366123e-07
-5.939676761627	1.557461895084e-07
-5.939072132111	1.433185615414e-07
-5.937933921814	2.856660134743e-08
-5.937241077423	1.970497891939e-08
-5.937080860138	5.362922304624e-07
-5.935472965240	2.204638474247e-07
-5.933365821838	1.723794769103e-08
-5.929326057434	2.238719960601e-07
-5.929323196411	1.539864088035e-07
-5.927608966827	4.453031573782e-07
-5.925303936005	1.418721185516e-07
-5.924558162689	1.922874003995e-07
-5.923593997955	1.495358027776e-07
-5.920990943909	2.131588200737e-07
-5.918314933777	5.067277951290e-08
-5.912912845612	1.176338095605e-07
-5.912792205811	2.107308935665e-07
-5.912464141846	1.336632126413e-07
-5.912065982819	2.960260689151e-08
-5.909451007843	3.979191739150e-08
-5.908072948456	1.465670785530e-07
-5.907712936401	1.372041222111e-07
-5.907557010651	2.390626130604e-07
-5.906277179718	2.230668698149e-07
-5.904854774475	9.923075561452e-09
-5.903777122498	2.508821179523e-07
-5.901682853699	2.423378649604e-07
-5.901546001434	1.603620732535e-08
-5.900653839111	1.292480507607e-07
-5.900446891785	2.446842645887e-07
-5.899180889130	2.481798615461e-07
-5.898286819458	2.181393600943e-07
-5.898090839386	2.454143045932e-07
-5.897662162781	3.745089915173e-07
-5.894561767578	8.130246235466e-08
-5.894066810608	2.655707036462e-08
-5.892844200134	1.444163758775e-07
-5.889952182770	1.234993698765e-07
-5.887735843658	3.715203206155e-08
-5.885008811951	1.036201744923e-08
-5.880455970764	1.153002675516e-07
-5.877491950989	1.237245546040e-07
-5.875870227814	5.055347661573e-09
-5.872878074646	6.155980428160e-08
-5.872301101685	1.119263648065e-07
-5.870869159698	4.117074890207e-08
-5.869774818420	1.884777855112e-09
-5.868885040283	5.024283918054e-07
-5.865644931793	1.035340252777e-07
-5.864703178406	2.475689904008e-07
-5.861553192139	1.091307354926e-07
-5.860751152039	9.491226000782e-08
-5.859187126160	3.720302493263e-08
-5.858754158020	4.932287048564e-08
-5.858045101166	7.285598680824e-08
-5.854269027710	1.851537318922e-08
-5.844571113586	4.403104365378e-07
-5.844449996948	8.815020446422e-08
-5.842970848083	5.021332536477e-08
-5.832161903381	1.057552977742e-10
-5.828057765961	6.382980008159e-10
-5.826160907745	2.787944115763e-09
-5.825685024261	7.710339337241e-08
-5.819112777710	2.904703093781e-07
-5.811031818390	2.980046358494e-07
-5.807913780212	1.510557707817e-08
-5.807530879974	1.771416150009e-08
-5.805130004883	6.283463609936e-08
-5.803338050842	2.974354458926e-07
-5.793551921844	5.006489956666e-07
-5.792224884033	3.833754879936e-09
-5.790563106537	3.974529241749e-07
-5.775818824768	3.838257806744e-07
-5.775575160980	9.407722008420e-09
-5.772571086884	2.733503174896e-09
-5.769441127777	2.376242243347e-09
-5.760995864868	1.963640054444e-08
-5.752160072327	3.932496924203e-08
-5.750237941742	1.184426604854e-08
-5.747087955475	2.640658240219e-07
-5.744609832764	5.747631533411e-07
-5.729287147522	4.130532815902e-07
-5.728800773621	4.072434162275e-07
-5.722980976105	3.119434918037e-08
-5.721790790558	1.812706632462e-08
-5.717381000519	2.964887579134e-09
-5.715375900269	1.004920013818e-08
-5.713230133057	1.296619673920e-08
-5.709477901459	3.688673931987e-07
-5.706615924835	2.213643301025e-08
-5.697768211365	6.123435338116e-07
-5.691070079803	2.141372297520e-08
-5.667961120605	9.942385502055e-10
-5.667595863342	3.772913716755e-07
-5.666633129120	2.526318919916e-08
-5.664410114288	4.218188667396e-07
-5.662717819214	4.003737944661e-07
-5.662066936493	4.141543537587e-08
-5.661922931671	3.004985960905e-09
-5.659827232361	5.789748703398e-07
-5.658411979675	9.511646907022e-09
-5.653001785278	6.345081943711e-07
-5.644368171692	1.271810897057e-08
-5.638632774353	2.867400452899e-08
-5.632492065430	2.423132403572e-08
-5.628846168518	3.397871706893e-07
-5.625673770905	8.654291533638e-09
-5.619472026825	1.655393899368e-08
-5.617756843567	6.633036492554e-08
-5.610323905945	6.521347532483e-07
-5.608120918274	3.411327807422e-07
-5.607597827911	2.263305143756e-09
-5.597822189331	7.059031194300e-07
-5.597473144531	3.461481971933e-07
-5.592090129852	2.130502165558e-07
-5.591938972473	2.097971751929e-07
-5.589300155640	2.236065275623e-07
-5.588370800018	2.148346407607e-07
-5.583815097809	2.352247887361e-07
-5.583508014679	1.369627088390e-08
-5.580410003662	2.225956082176e-07
-5.575805187225	2.518198390723e-07
-5.575697898865	9.164009541162e-08
-5.572203159332	3.098419290083e-07
-5.569843769073	6.470942939336e-07
-5.565961837769	2.361526748200e-07
-5.565423965454	2.692902272326e-07
-5.563981056213	2.390893083733e-07
-5.557144165039	2.052352077210e-10
-5.552855968475	2.911517833969e-07
-5.550888061523	3.071494279828e-07
-5.550020217896	1.626661248597e-08
-5.548289775848	1.031190770380e-09
-5.540028095245	2.725883520617e-07
-5.538950920105	1.153897822007e-07
-5.538250923157	3.038922944164e-07
-5.534554958344	2.835170133927e-07
-5.534365177155	7.392093323043e-07
-5.531887054443	5.720020259861e-07
-5.530461788177	4.573180160569e-08
-5.523440837860	2.733584895488e-07
-5.521499156952	3.028678134149e-07
-5.517773151398	6.418837723376e-08
-5.516265869141	1.713095494050e-07
-5.516265869141	1.713095494050e-07
-5.515838146210	1.696272041520e-07
-5.514651775360	1.584535226365e-07
-5.514550209045	1.633522342906e-07
-5.512430191040	1.592776618313e-07
-5.510559082031	1.322745695240e-07
-5.510480880737	1.360279683861e-07
-5.509527206421	1.556596531026e-07
-5.505918979645	1.525866059218e-07
-5.505333900452	1.029675145310e-07
-5.501706123352	1.510188068193e-07
-5.501100063324	2.392056749622e-07
-5.500977039337	6.942830704903e-08
-5.498321056366	4.295769225835e-08
-5.497429847717	3.809137314066e-07
-5.497396945953	2.369844243585e-08
-5.497383117676	2.114558278983e-08
-5.497334003448	3.020958565152e-08
-5.496990203857	1.409666222962e-07
-5.496295928955	2.633672280634e-07
-5.495350837708	2.345201853594e-08
-5.493669033051	2.309368281372e-07
-5.491907119751	1.351361623184e-07
-5.491021156311	1.413030919270e-07
-5.490192890167	3.601920228509e-07
-5.488502979279	2.814534802149e-08
-5.486559867859	1.282752835482e-07
-5.481030941010	1.187704884245e-07
-5.478086948395	1.420371803493e-07
-5.477684974670	6.994942706647e-11
-5.477264881134	3.223070568020e-07
-5.476400852203	2.644239120506e-08
-5.475378990173	1.145248285887e-07
-5.474608898163	2.280571739339e-07
-5.474349021912	2.251988884660e-07
-5.473175048828	7.437734627910e-07
-5.471063137054	5.585885447666e-08
-5.470035076141	4.396957722245e-08
-5.469597816467	1.108723078076e-07
-5.469219207764	1.388786542676e-07
-5.469071865082	7.092694663218e-09
-5.469071865082	7.092694663218e-09
-5.468635082245	7.144982637062e-09
-5.467313766479	7.189929808796e-09
-5.467282772064	7.472986120466e-09
-5.466456890106	1.618925897010e-08
-5.465845108032	1.043003733525e-08
-5.465069770813	7.388013774358e-09
-5.464753150940	1.595104522175e-08
-5.464594841003	3.603859454358e-07
-5.464475154877	9.756076774124e-09
-5.463633060455	1.092265523730e-07
-5.462758064270	1.389001132046e-07
-5.461842060089	7.146365692978e-09
-5.461514949799	4.985236222880e-09
-5.458900928497	2.142539982023e-08
-5.457746982574	1.391008510395e-07
-5.457540035248	6.609294721753e-09
-5.457347869873	1.067188752997e-07
-5.455778121948	9.023166305300e-08
-5.454836845398	3.967212789331e-07
-5.453608989716	1.318632036876e-07
-5.452053070068	5.358562711382e-09
-5.450645923615	9.820303130919e-10
-5.450490951538	1.026768485486e-07
-5.450333118439	2.199915144888e-07
-5.449936866760	1.204967409865e-07
-5.448141098022	2.660372942830e-08
-5.447840213776	4.136193709860e-07
-5.447725772858	2.625994798291e-07
-5.446249008179	9.631383093265e-08
-5.446195125580	2.895884754969e-07
-5.445231914520	5.700865518950e-09
-5.445203781128	3.019561449231e-07
-5.444692134857	2.105487731637e-07
-5.444561004639	3.181280035479e-07
-5.444159984589	3.342622280076e-07
-5.444071769714	4.137271263236e-07
-5.444038867950	4.179430752353e-07
-5.444034099579	3.985234887437e-07
-5.443963050842	3.864364128749e-07
-5.443935871124	3.487680607629e-07
-5.443922042847	4.244789963138e-07
-5.443888187408	3.785138743992e-07
-5.443838119507	3.570588612455e-07
-5.443833827972	3.666498686994e-07
-5.443696022034	4.277660998878e-07
-5.443621158600	4.180764440419e-07
-5.443338871002	4.220532035872e-07
-5.442844867706	4.170787448625e-07
-5.442616939545	1.033202195823e-07
-5.442206859589	4.135737147678e-07
-5.442206859589	4.135737147678e-07
-5.441475868225	3.599075696948e-08
-5.436954021454	4.103843236726e-09
-5.433473110199	5.033668679659e-10
-5.433050155640	3.894254188732e-08
-5.432887077332	1.043307501768e-07
-5.432042121887	4.083190316330e-08
-5.428454875946	1.638265883158e-11
-5.427052974701	3.341258527289e-09
-5.424019813538	1.726877243632e-07
-5.419801235199	9.927313138974e-08
-5.418227195740	1.774037414318e-07
-5.415399074554	2.627601116127e-09
-5.415299892426	4.563913299244e-09
-5.415234088898	2.994087399521e-07
-5.413496017456	1.436163101201e-08
-5.411945819855	4.727082058256e-07
-5.409652233124	4.572249341038e-09
-5.401883125305	1.662735009110e-09
-5.401085853577	9.282226818164e-08
-5.398291110992	4.870878431655e-07
-5.396388053894	1.651269006399e-07
-5.392889976501	3.840016161824e-08
-5.386415958405	8.936085266575e-10
-5.385640144348	6.685019398587e-07
-5.382093906403	1.659881279138e-08
-5.379735946655	8.224612922629e-09
-5.374779224396	8.176634688500e-08
-5.374598979950	1.184823061692e-07
-5.369431972504	3.731216649854e-08
-5.368938922882	4.171522565079e-10
-5.365962028503	1.370739603806e-07
-5.360901832581	7.253380105418e-09
-5.359251022339	6.993850193968e-07
-5.357829093933	7.374215015670e-07
-5.351892948151	9.059222509391e-08
-5.351700782776	1.233456356335e-07
-5.349425792694	1.534425958854e-10
-5.345403194427	1.465871160752e-08
-5.345158100128	2.789193629745e-08
-5.344812870026	9.500713358925e-09
-5.341804027557	5.772942985938e-08
-5.337359905243	5.062768493686e-08
-5.334809780121	6.492433594435e-07
-5.329144954681	6.725823821813e-08
-5.327884197235	5.635605743669e-11
-5.325876235962	3.942174863709e-09
-5.318356990814	1.023905164052e-07
-5.313839912415	1.203933247071e-08
-5.313037872314	6.141345569932e-07
-5.310922145844	8.986217917449e-08
-5.306845188141	7.597441527548e-09
-5.306128025055	2.301849952891e-08
-5.304377079010	9.594421199225e-12
-5.303472995758	7.223312629860e-07
-5.297657012939	7.282916542261e-08
-5.296895027161	8.671714096130e-08
-5.294363021851	5.442837435324e-07
-5.290908813477	2.588537189052e-08
-5.289683818817	2.087379985616e-07
-5.287732124329	6.572076555315e-08
-5.283667087555	1.487399694555e-07
-5.279008865356	1.456952744767e-10
-5.278917789459	4.710974495847e-07
-5.275946140289	6.747076548179e-08
-5.274333000183	6.451044648338e-08
-5.273388862610	2.203585105900e-08
-5.272078990936	5.216760857097e-10
-5.270668983459	4.594874701858e-09
-5.266590118408	4.129112738972e-07
-5.263307094574	1.385815886790e-07
-5.262836933136	5.161453893526e-08
-5.262826919556	1.965018844376e-09
-5.262563228607	1.529487848659e-10
-5.262397766113	9.705893745655e-10
-5.260510921478	4.551220055014e-09
-5.257053852081	3.695916221364e-07
-5.256800174713	4.144452040065e-09
-5.251962184906	3.014779314309e-10
-5.250504970551	5.536140578395e-09
-5.249851226807	3.352161992389e-07
-5.247220993042	5.110048840896e-07
-5.246068000793	4.477494189913e-09
-5.245810985565	5.009563963027e-10
-5.244491100311	3.120135375213e-07
-5.242680072784	1.501184726600e-08
-5.242368221283	2.720059208128e-09
-5.242207050323	4.246649939532e-08
-5.240994930267	4.981654592973e-09
-5.240538120270	2.969165077980e-07
-5.240225791931	1.938552033995e-07
-5.239227771759	3.872719318853e-08
-5.239210128784	1.827433329570e-09
-5.238855838776	2.874541833653e-08
-5.237647056580	2.805630520005e-07
-5.235542774200	2.699189167476e-07
-5.234904766083	5.783093795831e-08
-5.234034061432	2.595864496601e-07
-5.232984066010	2.469940347421e-07
-5.232293128967	2.353738924682e-07
-5.231891155243	2.302403352224e-07
-5.231828212738	2.272210946140e-07
-5.231828212738	2.272210946140e-07
-5.231792926788	1.225944645169e-07
-5.231739997864	2.300932133615e-07
-5.230702877045	2.701014721533e-08
-5.228442192078	2.524001410956e-09
-5.227057933807	1.358376830414e-09
-5.226713180542	1.193387344118e-08
-5.224359035492	4.498238261493e-08
-5.223514080048	6.554352837136e-10
-5.219251155853	6.385296649899e-08
-5.214784145355	2.428695776864e-08
-5.214613914490	2.411985082750e-09
-5.212861061096	1.477086888951e-08
-5.212552070618	1.447854268694e-08
-5.209571838379	3.052087893807e-08
-5.208662986755	1.737298621554e-08
-5.207397937775	1.256964820385e-12
-5.202124118805	9.813655576071e-08
-5.201594829559	1.299679671009e-07
-5.199779987335	1.997319986235e-08
-5.199100971222	2.998562423430e-08
-5.198159217834	7.150740337422e-07
-5.198123931885	2.881814692706e-09
-5.194025039673	1.711248172414e-09
-5.192240238190	1.141203608351e-08
-5.188666820526	1.917686400539e-07
-5.187189102173	2.451547071315e-08
-5.184937000275	3.254230288648e-08
-5.184563159943	6.374404296540e-09
-5.183876991272	8.158172135199e-10
-5.179310798645	3.133774775621e-09
-5.179214954376	2.372688554639e-07
-5.178804874420	2.452220652401e-08
-5.175046920776	2.922116777075e-08
-5.174611091614	4.572049082336e-09
-5.172120094299	2.748637197066e-07
-5.168219089508	5.310805912382e-08
-5.166926860809	1.919121674052e-09
-5.166500091553	3.087277458563e-07
-5.164518833160	1.654458134000e-08
-5.164453029633	3.155982856255e-08
-5.163904190063	4.262530493505e-09
-5.163422107697	2.969868398716e-08
-5.161705017090	1.983580491958e-09
-5.161665916443	3.412442912284e-07
-5.161169052124	1.802935293530e-08
-5.160608768463	2.197005168056e-10
-5.158491134644	5.051739823402e-09
-5.157061100006	3.695775860066e-07
-5.155259132385	9.166891575613e-10
-5.153093814850	8.844649091381e-10
-5.152379035950	3.360901182834e-08
-5.152194976807	4.033254471859e-07
-5.151504993439	1.818893856247e-07
-5.148738861084	7.953182437959e-10
-5.148220062256	8.160383560617e-10
-5.147626876831	3.506441317316e-08
-5.147062778473	6.761320535245e-07
-5.146653175354	7.227123755804e-10
-5.146653175354	7.227123755804e-10
-5.146640777588	4.321186114286e-07
-5.145957946777	1.430720051015e-08
-5.142014026642	3.786795871451e-08
-5.139999866486	4.763981506915e-07
-5.139980792999	1.655833658923e-13
-5.137209892273	2.313976279418e-09
-5.136035919189	5.374757575641e-09
-5.133965015411	4.012633569521e-08
-5.133535861969	9.664478363145e-09
-5.133058071136	1.363534818633e-08
-5.132410049438	3.642522498333e-08
-5.131995201111	5.233918926745e-07
-5.129096031189	2.422117650022e-08
-5.123570919037	4.000759491923e-08
-5.122897148132	3.939207144814e-08
-5.122578144073	4.203552567094e-10
-5.122509002686	5.729947516314e-07
-5.122262954712	7.330433656180e-09
-5.121183872223	1.744257654517e-09
-5.116898059845	2.012476231584e-08
-5.115498065948	4.101140136953e-08
-5.113728046417	4.201589545948e-08
-5.113368988037	3.843748331319e-09
-5.112299919128	4.351683020470e-09
-5.111648082733	6.312856802757e-07
-5.108240127563	3.364214135482e-09
-5.108119010925	4.034518846820e-08
-5.106072902679	1.905652063467e-09
-5.105793952942	4.556567415682e-08
-5.103229045868	2.373074509941e-08
-5.101745128632	5.473734081538e-07
-5.101327896118	4.372392678442e-08
-5.100006103516	1.380224363240e-12
-5.099743843079	6.968069758294e-07
-5.098598957062	4.388787674111e-08
-5.096587181091	9.191674314411e-09
-5.096001148224	9.719347025323e-09
-5.095119953156	3.978673439191e-08
-5.094852924347	8.194378434660e-10
-5.094573020935	5.964662021555e-07
-5.092000007629	4.126303520209e-08
-5.090268135071	2.171798730954e-09
-5.089938163757	4.669250614678e-08
-5.089742183685	2.163148589337e-07
-5.089611053467	3.775729565274e-08
-5.087613105774	7.807025234200e-09
-5.087275028229	7.460583873309e-07
-5.087186813354	1.205137870673e-08
-5.086411952972	3.321147040479e-08
-5.085912227631	5.531463788501e-09
-5.085176944733	2.993150427429e-08
-5.082591056824	2.827557441099e-08
-5.082252979279	2.768045256970e-08
-5.081529140472	9.635566998235e-09
-5.081240177155	2.371539331940e-08
-5.081240177155	2.371539331940e-08
-5.079556941986	1.920724678119e-08
-5.079360961914	4.205651609820e-08
-5.076920986176	1.631991188851e-08
-5.074732780457	7.788857826507e-07
-5.073327064514	5.697611177943e-08
-5.073317050934	2.676986680173e-08
-5.072326183319	2.731277605439e-08
-5.072037220001	2.350415834437e-08
-5.069111824036	2.011398771201e-08
-5.068139076233	2.952823617386e-08
-5.066977977753	3.056586969718e-08
-5.063728809357	3.363364944597e-08
-5.062554836273	8.032113195135e-07
-5.062400817871	9.942277042365e-09
-5.061978816986	3.814992336824e-08
-5.059893131256	3.663945725796e-08
-5.057331085205	4.809251353318e-08
-5.056509971619	3.841021867100e-08
-5.053515911102	4.550469016615e-08
-5.053307056427	5.721408854213e-08
-5.051111221313	8.042614442565e-07
-5.050949096680	4.811103655902e-08
-5.050096988678	6.221345158421e-08
-5.048841953278	5.507320638524e-08
-5.047810077667	5.704856124352e-08
-5.047290802002	5.285326951172e-08
-5.046444892883	5.673826245159e-08
-5.046321868896	5.688170300697e-08
-5.046007156372	5.195839077758e-08
-5.046007156372	5.195839077758e-08
-5.044600009918	1.208608807550e-07
-5.043653011322	3.156147016382e-08
-5.040678024292	7.908529300060e-07
-5.037506103516	1.844222269935e-07
-5.037079811096	1.118770781806e-08
-5.036571025848	4.299012221867e-07
-5.035776138306	4.527247857827e-08
-5.031455039978	7.880784835833e-07
-5.031357765198	6.279431926350e-08
-5.023612022400	7.858952189189e-07
-5.020990848541	3.727942525927e-08
-5.019309997559	1.602316829964e-08
-5.019278049469	2.660810677314e-08
-5.018580913544	9.851923798418e-08
-5.018534183502	2.191262595430e-07
-5.018312931061	3.769353771950e-08
-5.018143177032	7.228123513087e-09
-5.017279148102	7.869544684836e-07
-5.016625881195	4.476682225122e-08
-5.016126155853	2.488800387553e-07
-5.015445232391	1.248532281767e-09
-5.014360904694	5.078247404211e-08
-5.012567996979	7.944098545944e-07
-5.012204170227	1.644121472028e-08
-5.011635780334	5.472370335863e-08
-5.010827064514	7.769619032931e-10
-5.009579181671	8.086025297339e-07
-5.008535861969	5.739599972618e-08
-5.008398056030	8.169842716918e-07
-5.008398056030	8.169842716918e-07
-5.008024215698	8.084992297481e-07
-5.006902217865	8.049771372999e-07
-5.005126953125	5.860620891335e-08
-5.005046844482	8.062409139903e-07
-5.003888130188	9.241529734145e-09
-5.002461910248	8.174593959627e-07
-5.001536846161	4.159707758794e-08
-5.001461982727	5.615775583670e-08
-4.999176025391	8.068434620927e-07
-4.997568130493	5.373400540503e-08
-4.996936798096	3.346595187162e-07
-4.995204925537	7.926056869651e-07
-4.994369983673	2.399147455397e-08
-4.993465900421	5.275756472033e-08
-4.990601062775	7.937908294267e-07
-4.989503860474	6.224001563102e-08
-4.989189147949	4.464588899776e-08
-4.985588073730	7.609941363026e-07
-4.985167980194	3.580052622250e-08
-4.984717845917	4.161355147634e-08
-4.982360839844	3.562060271194e-08
-4.981340885162	6.178162730350e-07
-4.980816841125	4.306211731831e-07
-4.980075836182	3.483739805219e-08
-4.975265979767	2.552634460949e-08
-4.971476078033	1.486432608926e-08
-4.971072196960	3.604153741110e-07
-4.971072196960	3.604153741110e-07
-4.970321178436	1.262444371001e-08
-4.970317840576	3.635888960965e-07
-4.969713211060	4.723363477010e-07
-4.969339847565	3.650332293165e-07
-4.968976974487	3.960090401292e-07
-4.968361854553	3.524483960121e-08
-4.968176841736	3.604395717803e-07
-4.967583179474	5.858380320257e-07
-4.966885089874	3.585975376345e-07
-4.965503215790	3.579792454008e-07
-4.965417861938	1.703350036849e-10
-4.964969158173	3.223272194483e-07
-4.964062213898	3.615653580609e-07
-4.962576866150	3.615028283312e-07
-4.962546825409	1.389860117537e-07
-4.962399959564	4.731393280927e-07
-4.962355136871	7.545757445806e-07
-4.962273120880	3.913438066469e-08
-4.962273120880	3.913438066469e-08
-4.961193084717	8.490048729836e-08
-4.961071968079	3.642994339830e-07
-4.959568977356	3.696596075004e-07
-4.958570003510	6.704830965934e-08
-4.958094120026	3.763210031631e-07
-4.957736968994	4.598651712409e-07
-4.956678867340	3.793671884113e-07
-4.955375194550	3.859072403938e-07
-4.955338954926	3.586562264027e-07
-4.955338954926	3.586562264027e-07
-4.954915046692	7.728643554203e-07
-4.954908847809	4.435354453443e-07
-4.954237937927	3.896445466106e-07
-4.953368186951	4.244185572373e-07
-4.953347206116	3.934186169677e-07
-4.952964782715	1.957645931022e-08
-4.952807903290	4.011901272910e-07
-4.952755928040	4.141560458982e-07
-4.952163219452	1.505778178652e-07
-4.948769092560	2.368998429155e-07
-4.947128772736	8.261540893282e-08
-4.946859836578	4.121704560860e-07
-4.946667194366	7.821744982607e-07
-4.946123123169	7.882118231415e-08
-4.941893100739	5.792199868237e-08
-4.937878131866	7.747628316049e-07
-4.937864780426	3.216341810450e-08
-4.936585903168	4.373913777158e-08
-4.936340808868	1.749854675947e-09
-4.932682037354	4.267035871180e-08
-4.931187152863	3.386857230848e-08
-4.930030822754	4.691218997874e-07
-4.928649902344	7.667801085068e-07
-4.926852226257	1.505720443734e-07
-4.925659179688	2.540112806485e-08
-4.919943809509	2.328040258392e-08
-4.919050216675	7.698328927629e-07
-4.918250083923	3.844110046888e-09
-4.917612075806	3.075410615092e-08
-4.917179107666	2.734243432282e-08
-4.914041996002	1.670426314597e-08
-4.909151077271	7.658827779467e-07
-4.907904148102	1.291192958904e-08
-4.904019832611	6.687716650667e-08
-4.901514053345	1.076559038594e-08
-4.900196075439	1.881423725179e-08
-4.899354934692	1.590812587213e-08
-4.899009227753	7.547190948627e-07
-4.898849010468	1.833598399317e-08
-4.896048069000	5.078651607098e-07
-4.894868850708	7.944129437012e-09
-4.891152858734	5.949066928481e-12
-4.888668060303	7.552561915861e-07
-4.887949943542	5.792417724608e-09
-4.881638050079	1.185083529644e-07
-4.880743026733	3.895676521255e-09
-4.879323959351	2.741293633904e-08
-4.878876209259	1.250434864554e-08
-4.878193855286	7.441432233065e-07
-4.873218059540	2.432681250078e-09
-4.867628097534	7.386966528617e-07
-4.865678787231	5.327606483831e-07
-4.865324020386	1.274298021100e-09
-4.861239910126	2.852362210146e-08
-4.857909202576	6.530106664577e-09
-4.857703208923	1.793564188591e-10
-4.857028007507	7.258349172298e-07
-4.856978893280	1.477090778888e-10
-4.856544971466	1.966856207455e-08
-4.855590820312	6.569265112041e-09
-4.848018169403	9.263409647057e-11
-4.847452163696	2.852390836722e-08
-4.846440792084	7.049849215554e-07
-4.845724105835	2.549488184322e-08
-4.840483188629	2.915587600983e-08
-4.839558124542	3.301736444801e-08
-4.838297843933	5.408976840429e-07
-4.838197231293	8.575328623769e-10
-4.835897922516	6.926843620370e-07
-4.834509849548	3.748544939442e-08
-4.833269119263	2.029357350093e-08
-4.832777023315	4.274722214537e-08
-4.832777023315	4.274722214537e-08
-4.832156181335	3.643984111226e-08
-4.831149101257	3.407885329451e-08
-4.829774856567	3.451815760431e-08
-4.829458236694	3.728015157113e-09
-4.828072071075	3.287473481323e-08
-4.827147960663	2.726067433302e-09
-4.826062202454	3.452412211850e-08
-4.825422763824	6.920158225202e-07
-4.823862075806	1.966089007411e-08
-4.823831081390	2.659668703323e-08
-4.821405887604	2.337123343179e-08
-4.818887233734	2.048587915759e-08
-4.818158149719	1.783414061274e-08
-4.817259788513	1.643221108081e-08
-4.816381931305	2.024803288903e-08
-4.814961910248	6.834911581762e-07
-4.814340114594	8.084218831888e-09
-4.814052104950	1.846029339413e-08
-4.813560009003	5.522813190034e-07
-4.813052177429	1.566836157557e-08
-4.812078952789	1.654153286961e-08
-4.811219215393	1.062234250352e-07
-4.810823917389	1.492544583782e-08
-4.810701847076	1.237018463165e-08
-4.810163974762	1.417966585338e-08
-4.800666809082	2.661630792728e-09
