# E (eV)	|Delta E| (eV)	|Delta S_x|	|Delta S_y|	|Delta S_z|
-5.706459999084472656e+00 4.977225950320018910e-04 1.447048009652136119e-03 8.312212718232774716e-04 1.125620303405905354e-03
-5.706459999084472656e+00 4.977225950320018910e-04 1.446713664852135664e-03 8.313693521122770408e-04 1.125858722005990131e-03
-5.705990791320800781e+00 5.041311453251040575e-04 9.084249343778178637e-04 8.653256650342344009e-04 1.042903565568353841e-03
-5.704480171203613281e+00 5.115582274921592898e-04 4.375434987258404462e-05 8.809609379546471872e-04 3.803287733452620500e-04
-5.701925277709960938e+00 5.132089785693239037e-04 9.938224217407743560e-04 9.138402135723802319e-04 4.006137298790957146e-04
-5.700758934020996094e+00 4.824659191786651036e-04 1.055482965752134461e-03 5.609397779780334395e-04 7.915999984799970690e-04
-5.698333740234375000e+00 5.123287855361979837e-04 1.452757152273475780e-03 8.807863455252548310e-04 7.951569042620176830e-04
-5.693705558776855469e+00 5.058836498434970963e-04 1.094596906896734556e-03 6.281959477100872852e-04 5.645562669649439869e-04
-5.688044548034667969e+00 4.968875356556878842e-04 7.234938526143840087e-05 4.166886434002568113e-05 1.222357121450912132e-04
-5.683767318725585938e+00 4.446779956541746515e-04 3.308772812483408432e-05 3.869346530876137391e-06 7.286835607800412618e-06
-5.681344985961914062e+00 4.804746271140913905e-04 1.660538522424488683e-03 8.156081979413904934e-04 7.958956581699538901e-04
-5.673620223999023438e+00 4.707664415537493596e-04 3.047540342790013013e-03 1.698286753706875797e-03 9.785452694426322040e-04
-5.664870262145996094e+00 4.665020063683300577e-04 3.626605725066747721e-03 2.253800008252222938e-03 4.842673081285608916e-04
-5.655807495117187500e+00 3.945897904316097993e-04 1.039724468681382449e-03 5.157596009032396761e-04 7.854039671542079049e-04
-5.655095100402832031e+00 4.633325548741851208e-04 3.078247751630298901e-03 2.199466711526947352e-03 4.539236112828248793e-04
-5.644303321838378906e+00 4.628304147473727426e-04 1.516706559244421215e-03 1.476989192666044309e-03 1.308892240701964305e-03
-5.632500648498535156e+00 4.627110914565690791e-04 5.385189254239718115e-04 3.128824457136504533e-04 1.564756232875774700e-03
-5.619687080383300781e+00 4.559319624402036197e-04 2.376251752462865685e-03 8.709920763262995677e-04 1.031836311343403700e-03
-5.617423057556152344e+00 3.534457961862358388e-04 1.536189111429015625e-03 7.056065901338498883e-04 1.080629346311812178e-03
-5.605873107910156250e+00 4.480375107096534748e-04 3.387888119510759286e-03 1.642985307524137684e-03 2.612654894029731167e-05
-5.591064453125000000e+00 4.415424444790261305e-04 3.319302919437890076e-03 1.765905224113888811e-03 1.027667978552360140e-03
-5.575266838073730469e+00 4.390184021652032698e-04 2.358996615743203309e-03 1.304531878685451923e-03 1.408548081105465144e-03
-5.569371223449707031e+00 3.483846653900002366e-04 1.115738679162810859e-03 4.857984377458247904e-04 7.405140501427487365e-04
-5.558486938476562500e+00 4.419497462482269157e-04 1.035071177240979093e-03 5.850143016358361203e-04 9.617039792184645108e-04
-5.540738105773925781e+00 4.550840127439670368e-04 3.363353064214126553e-05 1.820757034620527903e-05 8.057608292255658000e-06
-5.522020339965820312e+00 4.665017499494439335e-04 4.107483532648885383e-04 1.142143822355067700e-04 8.131163421252196599e-04
-5.512545585632324219e+00 3.458434151326628125e-04 4.647699683138495352e-05 7.556231168171986812e-06 9.788208180760982202e-06
-5.502347946166992188e+00 4.767700992189816134e-04 3.285757662552755975e-05 1.851309713726823070e-04 7.364656534976088409e-04
-5.481726646423339844e+00 4.781135681994896913e-04 7.966579554935879909e-04 6.338378005837572160e-04 5.832700138762580977e-04
-5.460169792175292969e+00 4.721065274111424515e-04 1.570130748327862660e-03 8.013094818677089781e-04 2.929794332759194653e-03
-5.448030471801757812e+00 3.248200772674181280e-04 1.325635382985706004e-03 4.407067112048319163e-04 6.435842312491057982e-04
-5.437694549560546875e+00 4.659446948966916580e-04 1.805949498162436918e-03 3.579472733765136534e-04 5.581301838510799307e-03
-5.414311408996582031e+00 4.605983942163049960e-04 1.295249935672758944e-03 7.522290898040965429e-04 7.629479482338719087e-03
-5.390033721923828125e+00 4.582794375984633461e-04 1.716903345822780660e-04 2.234965312719074809e-03 8.384042549750225781e-03
-5.377082824707031250e+00 2.818903282602036597e-04 1.960222971032422185e-03 6.077558981919615327e-04 8.387245401849652282e-04
-5.364874839782714844e+00 4.578863138906541508e-04 1.138740469083869902e-03 3.547664604208145174e-03 7.655415356887518286e-03
-5.363271713256835938e+00 8.997996173860656199e-04 4.912907617357041568e-04 2.795699983269422928e-04 5.205502420253971252e-03
-5.363271713256835938e+00 8.997996173860656199e-04 4.918365167657055836e-04 2.805665134769444458e-04 5.205621629553958130e-03
-5.362602233886718750e+00 9.011936379010876408e-04 1.663562638446955400e-05 9.966791974423787337e-04 6.063784573279940027e-03
-5.360867500305175781e+00 9.049696263261353124e-04 9.675593724162503961e-04 1.441212086135647968e-03 6.076390348890736703e-03
-5.358065605163574219e+00 9.044907362589782451e-04 1.924764505281905541e-03 1.585090421778383857e-03 5.111429265764466656e-03
-5.356750488281250000e+00 8.871075920122706293e-04 3.555745522134286241e-04 1.749033772035502032e-04 3.674610749188733649e-03
-5.354196548461914062e+00 8.950403894463221377e-04 2.246632214026746122e-03 1.407120253217781364e-03 3.417987970677494047e-03
-5.349261283874511719e+00 8.761786052531306268e-04 1.569534632879059088e-03 8.754552239546298242e-04 1.524430555174483004e-03
-5.343263626098632812e+00 8.550266425952912641e-04 6.103526610314741196e-06 2.772283241480461013e-06 2.040047363260910629e-07
-5.338851928710937500e+00 4.583434079759030055e-04 2.103735689674935891e-03 4.122617647925473985e-03 5.792620395922654097e-03
-5.337264060974121094e+00 8.491711080331754147e-04 1.265308365875836283e-05 1.080232217996052180e-05 1.550249911774770339e-07
-5.336196899414062500e+00 8.314536885265511046e-04 1.866903217645456831e-03 1.133423719470786489e-03 7.884501101602658935e-04
-5.328070640563964844e+00 8.211791138723611994e-04 3.235966113810172934e-03 2.275894547045079902e-03 8.106140665674610446e-04
-5.318880081176757812e+00 8.214568194482296803e-04 3.422702251730819906e-03 3.099192745393750809e-03 3.333245730854361710e-04
-5.311987876892089844e+00 4.613857239714747038e-04 2.296808976873605020e-03 3.619224092397328382e-03 3.475742492681899165e-03
-5.308628082275390625e+00 8.311269020406797381e-04 2.195750830235720236e-03 3.296709160242185938e-03 2.511372215334706226e-04
-5.305065155029296875e+00 8.051092574916651756e-04 4.082391024376776090e-04 8.829737834716369638e-05 3.621137375877991893e-03
-5.301088333129882812e+00 2.098138814456973478e-04 1.486040852847698816e-03 4.181529555826526967e-04 5.248093388777741453e-04
-5.297319412231445312e+00 8.460291170369060865e-04 8.775918330077361884e-05 2.726703310647499504e-03 6.435070687315080917e-04
-5.284955024719238281e+00 8.568950542535702652e-04 2.626539085660559159e-03 1.516104116241933503e-03 7.598800688833895478e-04
-5.284296035766601562e+00 4.578952433273997258e-04 1.557611630743610098e-03 2.087571692150153469e-03 1.395305075024166896e-03
-5.271534919738769531e+00 8.563925276341421977e-04 4.510974459352258548e-03 3.916058739836247860e-05 7.224618382591918575e-04
-5.260569572448730469e+00 7.780064645679374280e-04 5.925147289221749380e-04 6.928518264578270580e-05 5.047822099309207111e-03
-5.257063865661621094e+00 8.473542762619246105e-04 5.117299619772013725e-03 1.215996607875302615e-03 7.150353117602037401e-04
-5.255800247192382812e+00 4.491978314842270947e-04 4.028143774578284847e-05 2.327748902616194604e-05 1.049013952147959117e-05
-5.241544723510742188e+00 8.355756343334519443e-04 4.364761294328708963e-03 1.847798334144105936e-03 8.155431887318931317e-04
-5.226525306701660156e+00 4.375941094050261881e-04 1.852920443983979010e-03 2.023401902668563786e-03 6.460698687978938537e-04
-5.224982261657714844e+00 8.303445737372072699e-04 2.734179016209349611e-03 1.710272638103142034e-03 9.046092816734629949e-04
-5.221562385559082031e+00 1.200306372677317768e-04 4.780320667496654533e-05 1.556437088892637099e-05 1.628615283788548140e-05
-5.207376480102539062e+00 8.334822345368309016e-04 1.030058976217992223e-03 9.632479737840017597e-04 7.157280031840906886e-04
-5.204339981079101562e+00 7.786840591474941675e-04 4.396135073288717776e-04 9.735289901523225264e-06 3.493959928288714600e-03
-5.196498870849609375e+00 4.268858710378964361e-04 3.606363829176003049e-03 3.242950946063395245e-03 6.668016929500808487e-04
-5.188735008239746094e+00 8.487445152862704845e-04 6.893114493887464445e-06 3.244937525282570734e-06 1.822495182546290948e-07
-5.169057846069335938e+00 8.664298375258283613e-04 3.119603689289221493e-05 7.739049657690712236e-04 1.292917559485351475e-03
-5.165752410888671875e+00 4.209829793584418667e-04 4.748756158738008659e-03 3.289001210843995639e-03 3.006216481029611032e-04
-5.148354530334472656e+00 8.832938327696382430e-04 9.451703201877083294e-04 1.093165270251026527e-03 2.933466346616953047e-03
-5.140109062194824219e+00 3.097901217685716801e-05 1.597116226679344119e-03 3.388277784211989052e-04 4.055003928535860780e-04
-5.137068748474121094e+00 7.941136488138766936e-04 3.124054583152069409e-05 2.827146744560291025e-05 2.413569956449812537e-06
-5.134317398071289062e+00 4.176748323523327144e-04 4.978321517788836942e-03 2.181989425471993205e-03 2.883964433771923908e-04
-5.126626014709472656e+00 8.885322745282309143e-04 2.156864097020511073e-03 9.869856116650702754e-04 4.485271234960674924e-03
-5.103880882263183594e+00 8.832240565812554678e-04 2.942861103839920778e-03 7.136683452791982296e-04 5.513992189953076384e-03
-5.102234840393066406e+00 4.164558914947491530e-04 4.234005004592509419e-03 3.482592034862457171e-04 1.028000320633881692e-03
-5.080123901367187500e+00 8.695339449467098802e-04 2.787833190820283163e-03 6.223388159838205008e-04 5.800741561671096669e-03
-5.069560050964355469e+00 4.224478089724925667e-04 2.709891626586488720e-03 1.562213235469134221e-03 1.858704489798412851e-03
-5.059577941894531250e+00 7.964117390617531100e-04 3.835440066647724522e-04 8.335498860386619802e-05 3.247114114264482154e-03
-5.058341026306152344e+00 5.841144608886850165e-05 2.451580864128909132e-03 4.359391294605080569e-04 4.512488348324961152e-04
-5.055363655090332031e+00 8.561200681196368123e-04 1.618927226465768920e-03 9.387229189540442775e-04 5.450382545882703766e-03
-5.041141510009765625e+00 2.369877964980560137e-07 1.914814590052646968e-06 2.294660299933249368e-06 6.837378597746024411e-07
-5.041141510009765625e+00 2.369877964980560137e-07 5.013215656432647236e-06 4.855370949132556098e-07 6.837378597746024411e-07
-5.039847373962402344e+00 7.492788247631665399e-06 1.942941648319015122e-04 1.303126061953990486e-04 1.376551422195282370e-04
-5.039407730102539062e+00 2.280182320291146425e-06 7.157342844293882334e-04 4.130877704765688547e-04 4.901596591710966067e-05
-5.036344528198242188e+00 4.276904103228673648e-04 8.041006230144291927e-04 2.928988834080935820e-03 2.639483233094153114e-03
-5.035941123962402344e+00 4.988083624368755409e-06 3.920592983824577882e-04 1.158359994031629876e-04 3.885337255274956547e-04
-5.034199714660644531e+00 7.035448241765607236e-07 2.002403588860579044e-03 1.154449200285043425e-03 4.783842328548448819e-05
-5.029605865478515625e+00 8.476280226297205900e-04 1.761413655118788946e-04 1.628636462873063809e-03 4.803268109931035923e-03
-5.029435157775878906e+00 2.461071776593826144e-06 3.651207844264292221e-04 3.129137317236640320e-05 4.136241035026522184e-04
-5.025541305541992188e+00 1.447519400343821872e-06 2.979088878892082771e-03 1.713667697548930174e-03 1.226815962821481421e-04
-5.020356178283691406e+00 5.808233360937720136e-07 6.257109603090022648e-06 8.660226158965431131e-06 3.087438939175513042e-06
-5.013445854187011719e+00 7.705865048279747498e-07 2.924809756418862879e-03 1.679745595688107631e-03 3.675451169335985924e-04
-5.008712768554687500e+00 8.390252475010129274e-07 5.343145493509294727e-04 9.629956388459808003e-05 6.879445809621076435e-04
-5.002857208251953125e+00 8.451515795133701658e-04 1.916943860681113998e-03 2.396172678238840323e-03 4.208649237852468694e-03
-5.002652168273925781e+00 4.258540189781001573e-04 9.716690813669809530e-04 3.390714431168828039e-03 3.132430648437267706e-03
-4.997957229614257812e+00 3.340718070177217669e-06 1.726785630152126438e-03 9.919885450579224787e-04 4.158510397381798285e-04
-4.994532585144042969e+00 4.516860149905710387e-06 8.782850910088631224e-04 2.073510191797252322e-04 1.178014059790233325e-03
-4.979106903076171875e+00 1.459726711061648530e-06 1.512425918019470739e-05 6.526938000149529184e-06 3.225487988811615025e-06
-4.977842330932617188e+00 5.091807832258155031e-06 7.133799007334488615e-04 2.110979707950089851e-04 9.797791451630066817e-04
-4.977823257446289062e+00 1.330436540971646764e-04 1.864364239658932755e-03 2.471548927443605048e-04 2.495572444961569047e-04
-4.975128173828125000e+00 8.479718997289609206e-04 2.940628881223612129e-03 2.817931572743740537e-03 3.770241162921905698e-03
-4.972849845886230469e+00 7.768018650136099268e-04 5.359800588612892436e-04 2.596926784185563108e-04 4.301177455241611547e-03
-4.968579292297363281e+00 4.285450497265586023e-04 2.126084460841334584e-03 2.955930362179011884e-03 3.096068976899513103e-03
-4.958681106567382812e+00 1.915733985669021422e-06 7.705806864143419088e-06 1.517971241412306715e-05 3.213370694754580370e-06
-4.956960678100585938e+00 4.895017147177327388e-06 1.265823334931947750e-03 7.283204608615210032e-04 9.839417889343504697e-04
-4.946430206298828125e+00 8.522878364054520262e-04 2.871467898877846231e-03 2.552560428715976507e-03 3.233876767646859385e-03
-4.937111854553222656e+00 9.776343516065821859e-06 9.228796149395876794e-04 3.025824182351852243e-04 1.293398200974960055e-03
-4.934229850769042969e+00 4.334363750420067163e-04 2.332039431412923775e-03 1.949407379128740127e-03 2.431346339345608065e-03
