# S over 1 ratio = 0.08051099
# S mean = 0.91969242
# S median = 0.97955302
# E (eV)	|S|
-5.706459999084472656e+00 9.932142587035796000e-01
-5.706459999084472656e+00 9.932142587035796000e-01
-5.705990791320800781e+00 9.932949067888462436e-01
-5.704480171203613281e+00 9.939577916897767151e-01
-5.701925277709960938e+00 9.947374954200136621e-01
-5.700758934020996094e+00 9.935394804627873944e-01
-5.698333740234375000e+00 9.951234119583671767e-01
-5.693705558776855469e+00 9.948730923836057727e-01
-5.688044548034667969e+00 9.941573292211514090e-01
-5.683767318725585938e+00 9.943092289508986825e-01
-5.681344985961914062e+00 9.934518899282924753e-01
-5.673620223999023438e+00 9.932400897496882486e-01
-5.664870262145996094e+00 9.937078565962412791e-01
-5.655807495117187500e+00 9.950315873394943722e-01
-5.655095100402832031e+00 9.946197927347043555e-01
-5.644303321838378906e+00 9.954489958071421896e-01
-5.632500648498535156e+00 9.956811080918140933e-01
-5.619687080383300781e+00 9.951236190918452129e-01
-5.617423057556152344e+00 9.952344063416350695e-01
-5.605873107910156250e+00 9.940325620401323503e-01
-5.591064453125000000e+00 9.929834295041953807e-01
-5.575266838073730469e+00 9.925424300130175626e-01
-5.569371223449707031e+00 9.947604849446118891e-01
-5.558486938476562500e+00 9.929240935753717023e-01
-5.540738105773925781e+00 9.938286947988576037e-01
-5.522020339965820312e+00 9.945688437933469794e-01
-5.512545585632324219e+00 9.938610849211767517e-01
-5.502347946166992188e+00 9.944268383574723646e-01
-5.481726646423339844e+00 9.930402079427391726e-01
-5.460169792175292969e+00 9.906219930632128579e-01
-5.448030471801757812e+00 9.930195019705245763e-01
-5.437694549560546875e+00 9.878903197586594853e-01
-5.414311408996582031e+00 9.857516737552076691e-01
-5.390033721923828125e+00 9.848985553702950257e-01
-5.377082824707031250e+00 9.926313895787785002e-01
-5.364874839782714844e+00 9.855222615350667237e-01
-5.363271713256835938e+00 9.843239218507975341e-01
-5.363271713256835938e+00 9.843239218507975341e-01
-5.362602233886718750e+00 9.834727722750103984e-01
-5.360867500305175781e+00 9.834408777265869483e-01
-5.358065605163574219e+00 9.843757773779783227e-01
-5.356750488281250000e+00 9.857598351232479406e-01
-5.354196548461914062e+00 9.860446848598776182e-01
-5.349261283874511719e+00 9.879283617959194741e-01
-5.343263626098632812e+00 9.894568565900214718e-01
-5.338851928710937500e+00 9.872708085906360953e-01
-5.337264060974121094e+00 9.891478203876759023e-01
-5.336196899414062500e+00 9.902519611095444985e-01
-5.328070640563964844e+00 9.902616709485251301e-01
-5.318880081176757812e+00 9.897338982330698975e-01
-5.311987876892089844e+00 9.894600256116432568e-01
-5.308628082275390625e+00 9.890546110004171387e-01
-5.305065155029296875e+00 9.922760119434239634e-01
-5.301088333129882812e+00 9.927569916383975901e-01
-5.297319412231445312e+00 9.885410314609822668e-01
-5.284955024719238281e+00 9.883042550723600828e-01
-5.284296035766601562e+00 9.914001607077033151e-01
-5.271534919738769531e+00 9.882416071673654212e-01
-5.260569572448730469e+00 9.929684600203024791e-01
-5.257063865661621094e+00 9.881715568493691926e-01
-5.255800247192382812e+00 9.926584595213070461e-01
-5.241544723510742188e+00 9.880071717345544347e-01
-5.226525306701660156e+00 9.931419231531433134e-01
-5.224982261657714844e+00 9.878530461293542064e-01
-5.221562385559082031e+00 9.931205752277094678e-01
-5.207376480102539062e+00 9.879596679536311044e-01
-5.204339981079101562e+00 9.903702024609107868e-01
-5.196498870849609375e+00 9.929999385487197072e-01
-5.188735008239746094e+00 9.885619002435052094e-01
-5.169057846069335938e+00 9.897045855282515792e-01
-5.165752410888671875e+00 9.924497005599990374e-01
-5.148354530334472656e+00 9.911648002868518326e-01
-5.140109062194824219e+00 9.933474908721809937e-01
-5.137068748474121094e+00 9.853937532684315936e-01
-5.134317398071289062e+00 9.916477389614434257e-01
-5.126626014709472656e+00 9.925222719308457453e-01
-5.103880882263183594e+00 9.933552451654006354e-01
-5.102234840393066406e+00 9.906660819098667137e-01
-5.080123901367187500e+00 9.934494408639731322e-01
-5.069560050964355469e+00 9.895668738922834828e-01
-5.059577941894531250e+00 9.800217204674910310e-01
-5.058341026306152344e+00 9.932516830098832017e-01
-5.055363655090332031e+00 9.929054739628075943e-01
-5.041141510009765625e+00 9.975476578374549153e-01
-5.041141510009765625e+00 9.975476578374549153e-01
-5.039847373962402344e+00 9.976804587747488684e-01
-5.039407730102539062e+00 9.975895148063235185e-01
-5.036344528198242188e+00 9.884899677139655783e-01
-5.035941123962402344e+00 9.979192795976814523e-01
-5.034199714660644531e+00 9.975672774745157900e-01
-5.029605865478515625e+00 9.920549620616173625e-01
-5.029435157775878906e+00 9.979249867581964084e-01
-5.025541305541992188e+00 9.973619440215234500e-01
-5.020356178283691406e+00 9.974881936710668917e-01
-5.013445854187011719e+00 9.970727970199063650e-01
-5.008712768554687500e+00 9.967633786412010144e-01
-5.002857208251953125e+00 9.912310596165728738e-01
-5.002652168273925781e+00 9.876667600603994401e-01
-4.997957229614257812e+00 9.969790159021422182e-01
-4.994532585144042969e+00 9.962301827414642430e-01
-4.979106903076171875e+00 9.973547527489137199e-01
-4.977842330932617188e+00 9.963732808355310056e-01
-4.977823257446289062e+00 9.929430176198750235e-01
-4.975128173828125000e+00 9.905186362016855650e-01
-4.972849845886230469e+00 9.758412672322830383e-01
-4.968579292297363281e+00 9.873283822782287222e-01
-4.958681106567382812e+00 9.972881717765740284e-01
-4.956960678100585938e+00 9.982818273604898707e-01
-4.946430206298828125e+00 9.896484082098888635e-01
-4.937111854553222656e+00 9.984984821111257958e-01
-4.934229850769042969e+00 9.875613078074744200e-01
-4.931576728820800781e+00 9.995214034040064144e-01
-4.916771888732910156e+00 9.881260921193699698e-01
-4.913170814514160156e+00 9.991694099843089205e-01
-4.903042793273925781e+00 1.000513465005707481e+00
-4.899911880493164062e+00 9.926666174844702706e-01
-4.899743080139160156e+00 9.882097942369264532e-01
-4.886943817138671875e+00 9.986320030118812641e-01
-4.886161804199218750e+00 9.855525226590476917e-01
-4.878017425537109375e+00 9.726688687671315448e-01
-4.871433258056640625e+00 1.000549276209900862e+00
-4.865313529968261719e+00 9.889150890923634751e-01
-4.858496665954589844e+00 9.968984005244890811e-01
-4.854615211486816406e+00 9.819808007598312960e-01
-4.836839675903320312e+00 9.991624171628029627e-01
-4.831199645996093750e+00 9.892976233807079245e-01
-4.827941894531250000e+00 9.947940086615368882e-01
