  0.61100066E+00 -0.72918767E+01 -0.36872672E-01
  0.62322068E+00 -0.72793961E+01 -0.45335588E-01
  0.63544069E+00 -0.72741337E+01 -0.52940282E-01
  0.64766070E+00 -0.72796738E+01 -0.52882331E-01
  0.65988072E+00 -0.72949870E+01 -0.46498246E-01
  0.67210073E+00 -0.73160837E+01 -0.39700778E-01
  0.68432074E+00 -0.73400894E+01 -0.34487564E-01
  0.69654076E+00 -0.73655524E+01 -0.30787896E-01
  0.70876077E+00 -0.73917528E+01 -0.28183343E-01
  0.72098078E+00 -0.74183029E+01 -0.26301188E-01
  0.73320080E+00 -0.74449722E+01 -0.24868767E-01
  0.74542081E+00 -0.74716104E+01 -0.23710979E-01
  0.75764082E+00 -0.74981114E+01 -0.22735522E-01
  0.76986084E+00 -0.75243947E+01 -0.21909980E-01
  0.78208085E+00 -0.75503960E+01 -0.21233239E-01
  0.79430086E+00 -0.75760617E+01 -0.20706725E-01
  0.80652088E+00 -0.76013456E+01 -0.20312170E-01
  0.81874089E+00 -0.76262069E+01 -0.20001207E-01
  0.83096090E+00 -0.76506092E+01 -0.19698903E-01
  0.84318092E+00 -0.76745194E+01 -0.19319329E-01
  0.85540093E+00 -0.76979074E+01 -0.18787877E-01
  0.86762094E+00 -0.77207455E+01 -0.18063119E-01
  0.87984096E+00 -0.77430085E+01 -0.17151189E-01
  0.89206097E+00 -0.77646728E+01 -0.16107852E-01
  0.90428098E+00 -0.77857165E+01 -0.15026945E-01
  0.91650100E+00 -0.78061192E+01 -0.14017811E-01
  0.92872101E+00 -0.78258614E+01 -0.13177519E-01
  0.94094102E+00 -0.78449249E+01 -0.12565280E-01
  0.95316104E+00 -0.78632925E+01 -0.12186017E-01
  0.96538105E+00 -0.78809475E+01 -0.11987708E-01
  0.97760106E+00 -0.78978747E+01 -0.11873517E-01
  0.98982108E+00 -0.79140594E+01 -0.11725796E-01
  0.10020411E+01 -0.79294884E+01 -0.11435876E-01
  0.10142611E+01 -0.79441492E+01 -0.10931956E-01
  0.10264811E+01 -0.79580303E+01 -0.10197833E-01
  0.10387011E+01 -0.79711214E+01 -0.92775045E-02
  0.10509211E+01 -0.79834127E+01 -0.82643102E-02
  0.10631412E+01 -0.79948954E+01 -0.72772648E-02
  0.10753612E+01 -0.80055610E+01 -0.64305620E-02
  0.10875812E+01 -0.80154018E+01 -0.58040325E-02
  0.10998012E+01 -0.80244105E+01 -0.54221523E-02
  0.11120212E+01 -0.80325804E+01 -0.52470650E-02
  0.11242412E+01 -0.80399054E+01 -0.51875452E-02
  0.11364612E+01 -0.80463800E+01 -0.51217835E-02
  0.11486813E+01 -0.80519995E+01 -0.49283448E-02
  0.11609013E+01 -0.80567601E+01 -0.45175293E-02
  0.11731213E+01 -0.80606588E+01 -0.38551857E-02
  0.11853413E+01 -0.80636932E+01 -0.29728415E-02
  0.11975613E+01 -0.80658616E+01 -0.19613771E-02
  0.12097813E+01 -0.80671631E+01 -0.94955238E-03
  0.12219455E+01 -0.80675970E+01 -0.72480291E-04
  0.12341097E+01 -0.80671671E+01 -0.14506110E-02
  0.12462739E+01 -0.80658775E+01 -0.26219517E-02
  0.12584381E+01 -0.80637287E+01 -0.35529961E-02
  0.12706023E+01 -0.80607219E+01 -0.42811425E-02
  0.12827665E+01 -0.80568587E+01 -0.48946947E-02
  0.12949307E+01 -0.80521413E+01 -0.54989464E-02
  0.13070949E+01 -0.80465729E+01 -0.61802306E-02
  0.13192591E+01 -0.80401574E+01 -0.69797886E-02
  0.13314233E+01 -0.80328997E+01 -0.78853956E-02
  0.13435875E+01 -0.80248052E+01 -0.88423013E-02
  0.13557517E+01 -0.80158803E+01 -0.97783913E-02
  0.13679159E+01 -0.80061318E+01 -0.10633800E-01
  0.13800801E+01 -0.79955673E+01 -0.11384034E-01
  0.13922443E+01 -0.79841953E+01 -0.12048349E-01
  0.14044085E+01 -0.79720248E+01 -0.12680625E-01
  0.14165727E+01 -0.79590662E+01 -0.13346473E-01
  0.14287369E+01 -0.79453308E+01 -0.14095370E-01
  0.14409011E+01 -0.79308317E+01 -0.14938614E-01
  0.14530653E+01 -0.79155834E+01 -0.15841979E-01
  0.14652295E+01 -0.78996020E+01 -0.16736751E-01
  0.14773937E+01 -0.78829055E+01 -0.17546096E-01
  0.14895579E+01 -0.78655139E+01 -0.18217714E-01
  0.15017221E+01 -0.78474495E+01 -0.18750668E-01
  0.15138863E+01 -0.78287367E+01 -0.19205342E-01
  0.15260505E+01 -0.78094031E+01 -0.19690573E-01
  0.15382147E+01 -0.77894797E+01 -0.20329583E-01
  0.15503789E+01 -0.77690015E+01 -0.21214043E-01
  0.15625431E+01 -0.77480088E+01 -0.22360773E-01
  0.15747073E+01 -0.77265483E+01 -0.23686360E-01
  0.15868715E+01 -0.77046742E+01 -0.25010767E-01
  0.15990357E+01 -0.76824503E+01 -0.26092863E-01
  0.16111999E+01 -0.76599524E+01 -0.26690857E-01
  0.16233641E+01 -0.76372710E+01 -0.26632063E-01
  0.16355283E+01 -0.76145162E+01 -0.25871749E-01
  0.16476925E+01 -0.75918231E+01 -0.24521836E-01
  0.16598567E+01 -0.75693593E+01 -0.22836890E-01
  0.16720209E+01 -0.75473359E+01 -0.21155601E-01
  0.16841851E+01 -0.75260204E+01 -0.19807950E-01
  0.16963492E+01 -0.75057537E+01 -0.19008654E-01
  0.17085134E+01 -0.74869686E+01 -0.18764294E-01
  0.17206776E+01 -0.74702052E+01 -0.18824745E-01
  0.17328418E+01 -0.74561138E+01 -0.18709807E-01
  0.17450060E+01 -0.74454251E+01 -0.17835933E-01
  0.17571702E+01 -0.74388676E+01 -0.15739450E-01
  0.17693344E+01 -0.74370295E+01 -0.12320991E-01
  0.17814986E+01 -0.74402098E+01 -0.79536605E-02
  0.17936628E+01 -0.74483418E+01 -0.33313849E-02
  0.18058270E+01 -0.74610417E+01  0.86575754E-03
  0.18179912E+01 -0.74777475E+01  0.42576797E-02
  0.18301554E+01 -0.74978647E+01  0.68477435E-02
  0.18423196E+01 -0.75208628E+01  0.89233131E-02
  0.18544838E+01 -0.75463168E+01  0.10875340E-01
  0.18666480E+01 -0.75739106E+01  0.13026805E-01
  0.18788122E+01 -0.76034233E+01  0.15522326E-01
  0.18909764E+01 -0.76347103E+01  0.18298980E-01
  0.19031406E+01 -0.76676832E+01  0.21132841E-01
  0.19153048E+01 -0.77022917E+01  0.23735458E-01
  0.19274690E+01 -0.77385074E+01  0.25862086E-01
  0.19396332E+01 -0.77763079E+01  0.27392156E-01
  0.19517974E+01 -0.78156633E+01  0.28353866E-01
  0.19639616E+01 -0.78565235E+01  0.28886307E-01
  0.19761258E+01 -0.78988083E+01  0.29157377E-01
  0.19882900E+01 -0.79423999E+01  0.29274370E-01
  0.20004542E+01 -0.79871400E+01  0.29227656E-01
  0.20126184E+01 -0.80328298E+01  0.28893413E-01
  0.20247826E+01 -0.80792338E+01  0.28094479E-01
  0.20369468E+01 -0.81260864E+01  0.26691679E-01
  0.20491110E+01 -0.81730996E+01  0.24664359E-01
  0.20612752E+01 -0.82199712E+01  0.22144539E-01
  0.20734394E+01 -0.82663924E+01  0.19390373E-01
  0.20856036E+01 -0.83120541E+01  0.16710747E-01
  0.20977678E+01 -0.83566524E+01  0.14372164E-01
  0.21099320E+01 -0.83998918E+01  0.12524071E-01
  0.21220962E+01 -0.84414885E+01  0.11169243E-01
  0.21342604E+01 -0.84811717E+01  0.10186851E-01
  0.21464246E+01 -0.85186856E+01  0.93957779E-02
  0.21585888E+01 -0.85537897E+01  0.86320291E-02
  0.21707530E+01 -0.85862605E+01  0.78110651E-02
  0.21829172E+01 -0.86158916E+01  0.69536656E-02
  0.21950814E+01 -0.86424952E+01  0.61687330E-02
  0.22072456E+01 -0.86659028E+01  0.56024418E-02
  0.22194098E+01 -0.86859662E+01  0.53745962E-02
  0.22315740E+01 -0.87025581E+01  0.55262781E-02
  0.22437382E+01 -0.87155733E+01  0.59973350E-02
  0.22559024E+01 -0.87249293E+01  0.66405203E-02
  0.22680666E+01 -0.87305667E+01  0.72657168E-02
  0.22802866E+01 -0.87324498E+01  0.76974516E-02
  0.22925066E+01 -0.87319735E+01  0.74094845E-02
  0.23047266E+01 -0.87304551E+01  0.70222401E-02
  0.23169466E+01 -0.87278964E+01  0.66242314E-02
  0.23291666E+01 -0.87242998E+01  0.63012042E-02
  0.23413866E+01 -0.87196679E+01  0.61147792E-02
  0.23536067E+01 -0.87140037E+01  0.60879106E-02
  0.23658267E+01 -0.87073100E+01  0.62008333E-02
  0.23780467E+01 -0.86995898E+01  0.63982960E-02
  0.23902667E+01 -0.86908459E+01  0.66058121E-02
  0.24024867E+01 -0.86810812E+01  0.67502401E-02
  0.24147067E+01 -0.86702992E+01  0.67788947E-02
  0.24269267E+01 -0.86585033E+01  0.66718989E-02
  0.24391468E+01 -0.86456978E+01  0.64444775E-02
  0.24513668E+01 -0.86318879E+01  0.61388110E-02
  0.24635868E+01 -0.86170797E+01  0.58081075E-02
  0.24758068E+01 -0.86012799E+01  0.54978464E-02
  0.24880268E+01 -0.85844968E+01  0.52300368E-02
  0.25002468E+01 -0.85667390E+01  0.49955304E-02
  0.25124668E+01 -0.85480162E+01  0.47571258E-02
  0.25246868E+01 -0.85283386E+01  0.44630056E-02
  0.25369069E+01 -0.85077170E+01  0.40668482E-02
  0.25491269E+01 -0.84861629E+01  0.35486715E-02
  0.25613469E+01 -0.84636881E+01  0.29297911E-02
  0.25735669E+01 -0.84403055E+01  0.22764918E-02
  0.25857869E+01 -0.84160288E+01  0.16898725E-02
  0.25980069E+01 -0.83908727E+01  0.12831428E-02
  0.26102269E+01 -0.83648536E+01  0.11513994E-02
  0.26224469E+01 -0.83379895E+01  0.13415649E-02
  0.26346670E+01 -0.83103001E+01  0.18309215E-02
  0.26468870E+01 -0.82818076E+01  0.25211737E-02
  0.26591070E+01 -0.82525364E+01  0.32514793E-02
  0.26713270E+01 -0.82225138E+01  0.38291720E-02
  0.26835470E+01 -0.81917705E+01  0.40721364E-02
  0.26957670E+01 -0.81603416E+01  0.38532097E-02
  0.27079870E+01 -0.81282672E+01  0.31356033E-02
  0.27202071E+01 -0.80955943E+01  0.19896567E-02
  0.27324271E+01 -0.80623793E+01  0.58509991E-03
  0.27446471E+01 -0.80286905E+01 -0.84139485E-03
  0.27568671E+01 -0.79946129E+01 -0.20375247E-02
  0.27690871E+01 -0.79602550E+01 -0.27946179E-02
  0.27813071E+01 -0.79257588E+01 -0.30011342E-02
  0.27935271E+01 -0.78913156E+01 -0.26769003E-02
  0.28057471E+01 -0.78571915E+01 -0.19777438E-02
  0.28179672E+01 -0.78237693E+01 -0.11652871E-02
  0.28301872E+01 -0.77916177E+01 -0.54165048E-03
  0.28424072E+01 -0.77616010E+01 -0.35098486E-03
  0.28546272E+01 -0.77350317E+01 -0.64939929E-03
  0.28668472E+01 -0.77137865E+01 -0.11633448E-02
  0.28790672E+01 -0.77000800E+01 -0.12637936E-02
  0.28912872E+01 -0.76954614E+01 -0.30910125E-03
  
  0.00000000E+00 -0.75064857E+01 -0.19061890E-02
  0.12220013E-01 -0.75059088E+01 -0.87143870E-02
  0.24440027E-01 -0.75056918E+01 -0.15867858E-01
  0.36660040E-01 -0.75071882E+01 -0.22752508E-01
  0.48880053E-01 -0.75104718E+01 -0.29278943E-01
  0.61100066E-01 -0.75150586E+01 -0.35511426E-01
  0.73320080E-01 -0.75204426E+01 -0.41458856E-01
  0.85540093E-01 -0.75262409E+01 -0.47066136E-01
  0.97760106E-01 -0.75321819E+01 -0.52253782E-01
  0.10998012E+00 -0.75380668E+01 -0.56943986E-01
  0.12220013E+00 -0.75437392E+01 -0.61067487E-01
  0.13442015E+00 -0.75490665E+01 -0.64562131E-01
  0.14664016E+00 -0.75539297E+01 -0.67378234E-01
  0.15886017E+00 -0.75582194E+01 -0.69500407E-01
  0.17108019E+00 -0.75618337E+01 -0.70980113E-01
  0.18330020E+00 -0.75646751E+01 -0.71958525E-01
  0.19552021E+00 -0.75666440E+01 -0.72660003E-01
  0.20774023E+00 -0.75676300E+01 -0.73352864E-01
  0.21996024E+00 -0.75674998E+01 -0.74290284E-01
  0.23218025E+00 -0.75660824E+01 -0.75645913E-01
  0.24440027E+00 -0.75631508E+01 -0.77446961E-01
  0.25662028E+00 -0.75583991E+01 -0.79494082E-01
  0.26884029E+00 -0.75514165E+01 -0.81258620E-01
  0.28106031E+00 -0.75416722E+01 -0.81787818E-01
  0.29328032E+00 -0.75285369E+01 -0.79751715E-01
  0.30550033E+00 -0.75113817E+01 -0.73855190E-01
  0.31772035E+00 -0.74897562E+01 -0.63604391E-01
  0.32994036E+00 -0.74635519E+01 -0.49793780E-01
  0.34216037E+00 -0.74330218E+01 -0.34084269E-01
  0.35438039E+00 -0.73986543E+01 -0.18093506E-01
  0.36660040E+00 -0.73610194E+01 -0.28239985E-02
  0.37882041E+00 -0.73206791E+01  0.11426692E-01
  0.39104043E+00 -0.72781668E+01  0.24964515E-01
  0.40326044E+00 -0.72340102E+01  0.38598398E-01
  0.41548045E+00 -0.71887770E+01  0.53564459E-01
  0.42770047E+00 -0.71431425E+01  0.71426027E-01
  0.43992048E+00 -0.70979848E+01  0.93859486E-01
  0.45214049E+00 -0.70545244E+01  0.12214405E+00
  0.46436051E+00 -0.70145542E+01  0.15584263E+00
  0.47658052E+00 -0.69809984E+01  0.18769265E+00
  0.48880053E+00 -0.69592694E+01  0.18431155E+00
  0.50102055E+00 -0.69546101E+01  0.12429309E+00
  0.51324056E+00 -0.69630317E+01  0.72692604E-01
  0.52546057E+00 -0.69783506E+01  0.43540880E-01
  0.53768059E+00 -0.69974609E+01  0.26245746E-01
  0.54990060E+00 -0.70188620E+01  0.15082298E-01
  0.56212061E+00 -0.70416868E+01  0.78119502E-02
  0.57434063E+00 -0.70653221E+01  0.36523333E-02
  0.58656064E+00 -0.70892108E+01  0.24123986E-02
  0.59878065E+00 -0.71126732E+01  0.41598295E-02
  0.61100066E+00 -0.71346128E+01  0.90256758E-02
  0.62322068E+00 -0.71529368E+01  0.16460736E-01
  0.63544069E+00 -0.71639021E+01  0.22543635E-01
  0.64766070E+00 -0.71638649E+01  0.20242988E-01
  0.65988072E+00 -0.71538100E+01  0.10879780E-01
  0.67210073E+00 -0.71376971E+01  0.50147474E-03
  0.68432074E+00 -0.71183859E+01 -0.87281459E-02
  0.69654076E+00 -0.70973373E+01 -0.16865854E-01
  0.70876077E+00 -0.70753282E+01 -0.24772820E-01
  0.72098078E+00 -0.70529333E+01 -0.34404136E-01
  0.73320080E+00 -0.70310740E+01 -0.50851400E-01
  0.74542081E+00 -0.70137427E+01 -0.82152087E-01
  0.75764082E+00 -0.70174010E+01 -0.50003288E-01
  0.76986084E+00 -0.70380629E+01 -0.10634983E-01
  0.78208085E+00 -0.70620183E+01  0.44254290E-02
  0.79430086E+00 -0.70866684E+01  0.11464214E-01
  0.80652088E+00 -0.71114096E+01  0.15185775E-01
  0.81874089E+00 -0.71360035E+01  0.17145071E-01
  0.83096090E+00 -0.71603182E+01  0.17987202E-01
  0.84318092E+00 -0.71842654E+01  0.18053081E-01
  0.85540093E+00 -0.72077788E+01  0.17576313E-01
  0.86762094E+00 -0.72308052E+01  0.16748837E-01
  0.87984096E+00 -0.72533002E+01  0.15736088E-01
  0.89206097E+00 -0.72752258E+01  0.14672802E-01
  0.90428098E+00 -0.72965487E+01  0.13654925E-01
  0.91650100E+00 -0.73172396E+01  0.12735846E-01
  0.92872101E+00 -0.73372722E+01  0.11930346E-01
  0.94094102E+00 -0.73566231E+01  0.11225669E-01
  0.95316104E+00 -0.73752713E+01  0.10596440E-01
  0.96538105E+00 -0.73931978E+01  0.10018847E-01
  0.97760106E+00 -0.74103856E+01  0.94798981E-02
  0.98982108E+00 -0.74268190E+01  0.89793392E-02
  0.10020411E+01 -0.74424840E+01  0.85242927E-02
  0.10142611E+01 -0.74573677E+01  0.81191769E-02
  0.10264811E+01 -0.74714582E+01  0.77550889E-02
  0.10387011E+01 -0.74847445E+01  0.74031282E-02
  0.10509211E+01 -0.74972164E+01  0.70149602E-02
  0.10631412E+01 -0.75088648E+01  0.65316143E-02
  0.10753612E+01 -0.75196812E+01  0.58987688E-02
  0.10875812E+01 -0.75296579E+01  0.50844370E-02
  0.10998012E+01 -0.75387882E+01  0.40937591E-02
  0.11120212E+01 -0.75470661E+01  0.29759477E-02
  0.11242412E+01 -0.75544864E+01  0.18202832E-02
  0.11364612E+01 -0.75610446E+01  0.74095296E-03
  0.11486813E+01 -0.75667366E+01 -0.14632273E-03
  0.11609013E+01 -0.75715590E+01 -0.75041834E-03
  0.11731213E+01 -0.75755090E+01 -0.10270844E-02
  0.11853413E+01 -0.75785839E+01 -0.99141410E-03
  0.11975613E+01 -0.75807818E+01 -0.71682796E-03
  0.12097813E+01 -0.75821011E+01 -0.32031205E-03
  0.12219455E+01 -0.75825409E+01  0.62755354E-04
  0.12341097E+01 -0.75821052E+01 -0.20266014E-04
  0.12462739E+01 -0.75807980E+01  0.14469753E-03
  0.12584381E+01 -0.75786203E+01  0.63483194E-03
  0.12706023E+01 -0.75755734E+01  0.14693055E-02
  0.12827665E+01 -0.75716594E+01  0.26192967E-02
  0.12949307E+01 -0.75668808E+01  0.40184385E-02
  0.13070949E+01 -0.75612404E+01  0.55700832E-02
  0.13192591E+01 -0.75547417E+01  0.71521571E-02
  0.13314233E+01 -0.75473888E+01  0.86238342E-02
  0.13435875E+01 -0.75391863E+01  0.98391176E-02
  0.13557517E+01 -0.75301395E+01  0.10670067E-01
  0.13679159E+01 -0.75202545E+01  0.11037602E-01
  0.13800801E+01 -0.75095381E+01  0.10942452E-01
  0.13922443E+01 -0.74979978E+01  0.10485278E-01
  0.14044085E+01 -0.74856420E+01  0.98651428E-02
  0.14165727E+01 -0.74724799E+01  0.93501280E-02
  0.14287369E+01 -0.74585218E+01  0.92218728E-02
  0.14409011E+01 -0.74437789E+01  0.97050053E-02
  0.14530653E+01 -0.74282636E+01  0.10899547E-01
  0.14652295E+01 -0.74119901E+01  0.12736745E-01
  0.14773937E+01 -0.73949737E+01  0.14974834E-01
  0.14895579E+01 -0.73772318E+01  0.17241428E-01
  0.15017221E+01 -0.73587836E+01  0.19115963E-01
  0.15138863E+01 -0.73396506E+01  0.20232788E-01
  0.15260505E+01 -0.73198566E+01  0.20377168E-01
  0.15382147E+01 -0.72994284E+01  0.19545667E-01
  0.15503789E+01 -0.72783962E+01  0.17950031E-01
  0.15625431E+01 -0.72567949E+01  0.15957925E-01
  0.15747073E+01 -0.72346650E+01  0.13980819E-01
  0.15868715E+01 -0.72120545E+01  0.12333575E-01
  0.15990357E+01 -0.71890213E+01  0.11096824E-01
  0.16111999E+01 -0.71656380E+01  0.10007895E-01
  0.16233641E+01 -0.71419981E+01  0.83857166E-02
  0.16355283E+01 -0.71182311E+01  0.50538349E-02
  0.16476925E+01 -0.70945328E+01 -0.18573614E-02
  0.16598567E+01 -0.70712459E+01 -0.15545755E-01
  0.16720209E+01 -0.70491047E+01 -0.42387641E-01
  0.16841851E+01 -0.70301335E+01 -0.94677818E-01
  0.16963492E+01 -0.70202119E+01 -0.16145888E+00
  0.17085134E+01 -0.70248879E+01 -0.16073226E+00
  0.17206776E+01 -0.70369547E+01 -0.13444606E+00
  0.17328418E+01 -0.70496318E+01 -0.11756777E+00
  0.17450060E+01 -0.70603011E+01 -0.10865390E+00
  0.17571702E+01 -0.70677178E+01 -0.10507389E+00
  0.17693344E+01 -0.70711973E+01 -0.10552965E+00
  0.17814986E+01 -0.70705197E+01 -0.10925102E+00
  0.17936628E+01 -0.70659421E+01 -0.11565620E+00
  0.18058270E+01 -0.70581458E+01 -0.12443289E+00
  0.18179912E+01 -0.70481278E+01 -0.13570705E+00
  0.18301554E+01 -0.70371236E+01 -0.15004534E+00
  0.18423196E+01 -0.70266374E+01 -0.16807960E+00
  0.18544838E+01 -0.70186120E+01 -0.18922716E+00
  0.18666480E+01 -0.70156588E+01 -0.20865189E+00
  0.18788122E+01 -0.70208596E+01 -0.21520910E+00
  0.18909764E+01 -0.70363097E+01 -0.20201033E+00
  0.19031406E+01 -0.70615868E+01 -0.17913959E+00
  0.19153048E+01 -0.70947065E+01 -0.15973772E+00
  0.19274690E+01 -0.71338758E+01 -0.14800129E+00
  0.19396332E+01 -0.71779847E+01 -0.14250407E+00
  0.19517974E+01 -0.72263964E+01 -0.14024305E+00
  0.19639616E+01 -0.72786695E+01 -0.13829274E+00
  0.19761258E+01 -0.73343587E+01 -0.13457025E+00
  0.19882900E+01 -0.73929130E+01 -0.12821386E+00
  0.20004542E+01 -0.74536660E+01 -0.11948936E+00
  0.20126184E+01 -0.75158895E+01 -0.10931325E+00
  0.20247826E+01 -0.75788614E+01 -0.98715000E-01
  0.20369468E+01 -0.76419164E+01 -0.88487481E-01
  0.20491110E+01 -0.77044686E+01 -0.79068960E-01
  0.20612752E+01 -0.77660143E+01 -0.70584175E-01
  0.20734394E+01 -0.78261231E+01 -0.62958739E-01
  0.20856036E+01 -0.78844263E+01 -0.56045021E-01
  0.20977678E+01 -0.79406040E+01 -0.49721604E-01
  0.21099320E+01 -0.79943754E+01 -0.43946905E-01
  0.21220962E+01 -0.80454903E+01 -0.38763145E-01
  0.21342604E+01 -0.80937229E+01 -0.34260438E-01
  0.21464246E+01 -0.81388681E+01 -0.30520525E-01
  0.21585888E+01 -0.81807378E+01 -0.27563407E-01
  0.21707530E+01 -0.82191600E+01 -0.25316974E-01
  0.21829172E+01 -0.82539772E+01 -0.23620629E-01
  0.21950814E+01 -0.82850468E+01 -0.22261802E-01
  0.22072456E+01 -0.83122410E+01 -0.21032974E-01
  0.22194098E+01 -0.83354472E+01 -0.19789863E-01
  0.22315740E+01 -0.83545686E+01 -0.18490950E-01
  0.22437382E+01 -0.83695252E+01 -0.17204623E-01
  0.22559024E+01 -0.83802540E+01 -0.16080794E-01
  0.22680666E+01 -0.83867095E+01 -0.15295490E-01
  0.22802866E+01 -0.83888644E+01 -0.14985821E-01
  0.22925066E+01 -0.83881944E+01 -0.14821096E-01
  0.23047266E+01 -0.83864592E+01 -0.14917041E-01
  0.23169466E+01 -0.83836586E+01 -0.15260976E-01
  0.23291666E+01 -0.83797924E+01 -0.15780111E-01
  0.23413866E+01 -0.83748608E+01 -0.16357273E-01
  0.23536067E+01 -0.83688640E+01 -0.16858354E-01
  0.23658267E+01 -0.83618027E+01 -0.17164583E-01
  0.23780467E+01 -0.83536777E+01 -0.17201381E-01
  0.23902667E+01 -0.83444904E+01 -0.16956451E-01
  0.24024867E+01 -0.83342422E+01 -0.16482547E-01
  0.24147067E+01 -0.83229351E+01 -0.15884349E-01
  0.24269267E+01 -0.83105711E+01 -0.15292994E-01
  0.24391468E+01 -0.82971526E+01 -0.14834912E-01
  0.24513668E+01 -0.82826821E+01 -0.14602938E-01
  0.24635868E+01 -0.82671624E+01 -0.14636831E-01
  0.24758068E+01 -0.82505966E+01 -0.14917621E-01
  0.24880268E+01 -0.82329884E+01 -0.15376416E-01
  0.25002468E+01 -0.82143419E+01 -0.15914467E-01
  0.25124668E+01 -0.81946616E+01 -0.16428479E-01
  0.25246868E+01 -0.81739527E+01 -0.16834137E-01
  0.25369069E+01 -0.81522209E+01 -0.17081782E-01
  0.25491269E+01 -0.81294726E+01 -0.17160815E-01
  0.25613469E+01 -0.81057142E+01 -0.17092903E-01
  0.25735669E+01 -0.80809530E+01 -0.16917375E-01
  0.25857869E+01 -0.80551962E+01 -0.16674330E-01
  0.25980069E+01 -0.80284519E+01 -0.16391379E-01
  0.26102269E+01 -0.80007285E+01 -0.16078393E-01
  0.26224469E+01 -0.79720352E+01 -0.15731777E-01
  0.26346670E+01 -0.79423821E+01 -0.15346415E-01
  0.26468870E+01 -0.79117805E+01 -0.14930689E-01
  0.26591070E+01 -0.78802429E+01 -0.14518767E-01
  0.26713270E+01 -0.78477838E+01 -0.14175196E-01
  0.26835470E+01 -0.78144195E+01 -0.13989576E-01
  0.26957670E+01 -0.77801692E+01 -0.14063203E-01
  0.27079870E+01 -0.77450556E+01 -0.14494215E-01
  0.27202071E+01 -0.77091071E+01 -0.15372556E-01
  0.27324271E+01 -0.76723602E+01 -0.16802519E-01
  0.27446471E+01 -0.76348669E+01 -0.18986408E-01
  0.27568671E+01 -0.75967110E+01 -0.22460513E-01
  0.27690871E+01 -0.75580615E+01 -0.28833591E-01
  0.27813071E+01 -0.75194270E+01 -0.43841048E-01
  0.27935271E+01 -0.74839991E+01 -0.87872290E-01
  0.28057471E+01 -0.74707918E+01 -0.51815531E-01
  0.28179672E+01 -0.74737087E+01 -0.12870373E-01
  0.28301872E+01 -0.74796094E+01  0.26161064E-03
  0.28424072E+01 -0.74867494E+01  0.56409794E-02
  0.28546272E+01 -0.74942523E+01  0.73491548E-02
