  0.18544838E+01 -0.75463168E+01  0.98581872E+00
  0.18666480E+01 -0.75739106E+01  0.98641537E+00
  0.18788122E+01 -0.76034233E+01  0.98819469E+00
  0.18909764E+01 -0.76347103E+01  0.99064742E+00
  0.19031406E+01 -0.76676832E+01  0.99315164E+00
  0.19153048E+01 -0.77022917E+01  0.99515696E+00
  0.19274690E+01 -0.77385074E+01  0.99631333E+00
  0.19396332E+01 -0.77763079E+01  0.99651762E+00
  0.19517974E+01 -0.78156633E+01  0.99588358E+00
  0.19639616E+01 -0.78565235E+01  0.99466472E+00
  0.19761258E+01 -0.78988083E+01  0.99316765E+00
  0.19882900E+01 -0.79423999E+01  0.99168512E+00
  0.20004542E+01 -0.79871400E+01  0.99045954E+00
  0.20126184E+01 -0.80328298E+01  0.98967041E+00
  0.20247826E+01 -0.80792338E+01  0.98943106E+00
  0.20369468E+01 -0.81260864E+01  0.98978255E+00
  0.20491110E+01 -0.81730996E+01  0.99068332E+00
  0.20612752E+01 -0.82199712E+01  0.99200181E+00
  0.20734394E+01 -0.82663924E+01  0.99352364E+00
  0.20856036E+01 -0.83120541E+01  0.99498021E+00
  0.20977678E+01 -0.83566524E+01  0.99609784E+00
  0.21099320E+01 -0.83998918E+01  0.99665691E+00
  0.21220962E+01 -0.84414885E+01  0.99654566E+00
  0.21342604E+01 -0.84811717E+01  0.99579251E+00
  0.21464246E+01 -0.85186856E+01  0.99456639E+00
  0.21585888E+01 -0.85537897E+01  0.99314280E+00
  0.21707530E+01 -0.85862605E+01  0.99184295E+00
  0.21829172E+01 -0.86158916E+01  0.99096062E+00
  0.21950814E+01 -0.86424952E+01  0.99069494E+00
  0.22072456E+01 -0.86659028E+01  0.99110571E+00
  0.22194098E+01 -0.86859662E+01  0.99210216E+00
  0.22315740E+01 -0.87025581E+01  0.99346717E+00
  0.22437382E+01 -0.87155733E+01  0.99491025E+00
  0.22559024E+01 -0.87249293E+01  0.99613546E+00
  0.22680666E+01 -0.87305667E+01  0.99690725E+00
  0.22802866E+01 -0.87324498E+01  0.99709884E+00
  0.22925066E+01 -0.87319735E+01  0.99667176E+00
  0.23047266E+01 -0.87304551E+01  0.99608159E+00
  0.23169466E+01 -0.87278964E+01  0.99544570E+00
  0.23291666E+01 -0.87242998E+01  0.99486702E+00
  0.23413866E+01 -0.87196679E+01  0.99440859E+00
  0.23536067E+01 -0.87140037E+01  0.99408169E+00
  0.23658267E+01 -0.87073100E+01  0.99385077E+00
  0.23780467E+01 -0.86995898E+01  0.99365334E+00
  0.23902667E+01 -0.86908459E+01  0.99342815E+00
  0.24024867E+01 -0.86810812E+01  0.99314241E+00
  0.24147067E+01 -0.86702992E+01  0.99280853E+00
  0.24269267E+01 -0.86585033E+01  0.99248444E+00
  0.24391468E+01 -0.86456978E+01  0.99225618E+00
  0.24513668E+01 -0.86318879E+01  0.99220754E+00
  0.24635868E+01 -0.86170797E+01  0.99238590E+00
  0.24758068E+01 -0.86012799E+01  0.99277557E+00
  0.24880268E+01 -0.85844968E+01  0.99328846E+00
  0.25002468E+01 -0.85667390E+01  0.99377712E+00
  0.25124668E+01 -0.85480162E+01  0.99406901E+00
  0.25246868E+01 -0.85283386E+01  0.99401383E+00
  0.25369069E+01 -0.85077170E+01  0.99353126E+00
  0.25491269E+01 -0.84861629E+01  0.99264484E+00
  0.25613469E+01 -0.84636881E+01  0.99149060E+00
  0.25735669E+01 -0.84403055E+01  0.99029545E+00
  0.25857869E+01 -0.84160288E+01  0.98932813E+00
  0.25980069E+01 -0.83908727E+01  0.98883412E+00
  0.26102269E+01 -0.83648536E+01  0.98897057E+00
  0.26224469E+01 -0.83379895E+01  0.98975912E+00
  0.26346670E+01 -0.83103001E+01  0.99107015E+00
  0.26468870E+01 -0.82818076E+01  0.99264470E+00
  0.26591070E+01 -0.82525364E+01  0.99415027E+00
  0.26713270E+01 -0.82225138E+01  0.99525757E+00
  0.26835470E+01 -0.81917705E+01  0.99571890E+00
  0.26957670E+01 -0.81603416E+01  0.99542815E+00
  0.27079870E+01 -0.81282672E+01  0.99444615E+00
  0.27202071E+01 -0.80955943E+01  0.99298446E+00
  0.27324271E+01 -0.80623793E+01  0.99135128E+00
  0.27446471E+01 -0.80286905E+01  0.98987393E+00
  0.27568671E+01 -0.79946129E+01  0.98881841E+00
  0.27690871E+01 -0.79602550E+01  0.98832836E+00
  0.27813071E+01 -0.79257588E+01  0.98840003E+00
  0.27935271E+01 -0.78913156E+01  0.98890101E+00
  0.28057471E+01 -0.78571915E+01  0.98962836E+00
  0.28179672E+01 -0.78237693E+01  0.99039173E+00
  0.28301872E+01 -0.77916177E+01  0.99110016E+00
  0.28424072E+01 -0.77616010E+01  0.99182751E+00
  0.28546272E+01 -0.77350317E+01  0.99281717E+00
  0.28668472E+01 -0.77137865E+01  0.99433457E+00
  0.28790672E+01 -0.77000800E+01  0.99622449E+00
  0.28912872E+01 -0.76954614E+01  0.99742287E+00
  
  0.00000000E+00 -0.75064857E+01  0.99999999E+00
  0.12220013E-01 -0.75059088E+01  0.99999999E+00
  0.24440027E-01 -0.75056918E+01  0.99999999E+00
  0.36660040E-01 -0.75071882E+01  0.99676463E+00
  0.48880053E-01 -0.75104718E+01  0.98961374E+00
  0.61100066E-01 -0.75150586E+01  0.98093733E+00
  0.73320080E-01 -0.75204426E+01  0.97148602E+00
  0.85540093E-01 -0.75262409E+01  0.96208693E+00
  0.97760106E-01 -0.75321819E+01  0.95349927E+00
  0.10998012E+00 -0.75380668E+01  0.94635712E+00
  0.12220013E+00 -0.75437392E+01  0.94117320E+00
  0.13442015E+00 -0.75490665E+01  0.93834552E+00
  0.14664016E+00 -0.75539297E+01  0.93810023E+00
  0.15886017E+00 -0.75582194E+01  0.94035707E+00
  0.17108019E+00 -0.75618337E+01  0.94460378E+00
  0.18330020E+00 -0.75646751E+01  0.94990944E+00
  0.19552021E+00 -0.75666440E+01  0.95512647E+00
  0.20774023E+00 -0.75676300E+01  0.95919841E+00
  0.21996024E+00 -0.75674998E+01  0.96143659E+00
  0.23218025E+00 -0.75660824E+01  0.96167891E+00
  0.24440027E+00 -0.75631508E+01  0.96031981E+00
  0.25662028E+00 -0.75583991E+01  0.95823647E+00
  0.26884029E+00 -0.75514165E+01  0.95662004E+00
  0.28106031E+00 -0.75416722E+01  0.95667328E+00
  0.29328032E+00 -0.75285369E+01  0.95911097E+00
  0.30550033E+00 -0.75113817E+01  0.96354220E+00
  0.31772035E+00 -0.74897562E+01  0.96822114E+00
  0.32994036E+00 -0.74635519E+01  0.97077056E+00
  0.34216037E+00 -0.74330218E+01  0.96953747E+00
  0.35438039E+00 -0.73986543E+01  0.96437235E+00
  0.36660040E+00 -0.73610194E+01  0.95633351E+00
  0.37882041E+00 -0.73206791E+01  0.94682231E+00
  0.39104043E+00 -0.72781668E+01  0.93670400E+00
  0.40326044E+00 -0.72340102E+01  0.92563477E+00
  0.41548045E+00 -0.71887770E+01  0.91166006E+00
  0.42770047E+00 -0.71431425E+01  0.89121843E+00
  0.43992048E+00 -0.70979848E+01  0.86008672E+00
  0.45214049E+00 -0.70545244E+01  0.81707227E+00
  0.46436051E+00 -0.70145542E+01  0.77502593E+00
  0.47658052E+00 -0.69809984E+01  0.78120307E+00
  0.48880053E+00 -0.69592694E+01  0.87485024E+00
  0.50102055E+00 -0.69546101E+01  0.92202046E+00
  0.51324056E+00 -0.69630317E+01  0.91661193E+00
  0.52546057E+00 -0.69783506E+01  0.92121480E+00
  0.53768059E+00 -0.69974609E+01  0.93617225E+00
  0.54990060E+00 -0.70188620E+01  0.95536055E+00
  0.56212061E+00 -0.70416868E+01  0.97514996E+00
  0.57434063E+00 -0.70653221E+01  0.99328966E+00
  0.58656064E+00 -0.70892108E+01  0.99999999E+00
  0.59878065E+00 -0.71126732E+01  0.99999999E+00
  0.61100066E+00 -0.71346128E+01  0.99999999E+00
  0.62322068E+00 -0.71529368E+01  0.99999999E+00
  0.63544069E+00 -0.71639021E+01  0.99657990E+00
  0.64766070E+00 -0.71638649E+01  0.97437885E+00
  0.65988072E+00 -0.71538100E+01  0.96027949E+00
  0.67210073E+00 -0.71376971E+01  0.95552823E+00
  0.68432074E+00 -0.71183859E+01  0.95596498E+00
  0.69654076E+00 -0.70973373E+01  0.95753047E+00
  0.70876077E+00 -0.70753282E+01  0.95545444E+00
  0.72098078E+00 -0.70529333E+01  0.93969196E+00
  0.73320080E+00 -0.70310740E+01  0.86976180E+00
  0.74542081E+00 -0.70137427E+01  0.45434180E+00
  0.75764082E+00 -0.70174010E+01 -0.61223429E+00
  0.76986084E+00 -0.70380629E+01 -0.89448636E+00
  0.78208085E+00 -0.70620183E+01 -0.95381770E+00
  0.79430086E+00 -0.70866684E+01 -0.97558752E+00
  0.80652088E+00 -0.71114096E+01 -0.98732021E+00
  0.81874089E+00 -0.71360035E+01 -0.99514319E+00
  0.83096090E+00 -0.71603182E+01 -0.99999999E+00
  0.84318092E+00 -0.71842654E+01 -0.99999999E+00
  0.85540093E+00 -0.72077788E+01 -0.99999999E+00
  0.86762094E+00 -0.72308052E+01 -0.99999999E+00
  0.87984096E+00 -0.72533002E+01 -0.99999999E+00
  0.89206097E+00 -0.72752258E+01 -0.99999999E+00
  0.90428098E+00 -0.72965487E+01 -0.99674637E+00
  0.91650100E+00 -0.73172396E+01 -0.99362193E+00
  0.92872101E+00 -0.73372722E+01 -0.99127550E+00
  0.94094102E+00 -0.73566231E+01 -0.99003093E+00
  0.95316104E+00 -0.73752713E+01 -0.98996484E+00
  0.96538105E+00 -0.73931978E+01 -0.99091480E+00
  0.97760106E+00 -0.74103856E+01 -0.99253570E+00
  0.98982108E+00 -0.74268190E+01 -0.99438891E+00
  0.10020411E+01 -0.74424840E+01 -0.99604294E+00
  0.10142611E+01 -0.74573677E+01 -0.99716307E+00
  0.10264811E+01 -0.74714582E+01 -0.99757126E+00
  0.10387011E+01 -0.74847445E+01 -0.99726593E+00
  0.10509211E+01 -0.74972164E+01 -0.99640087E+00
  0.10631412E+01 -0.75088648E+01 -0.99523192E+00
  0.10753612E+01 -0.75196812E+01 -0.99404661E+00
  0.10875812E+01 -0.75296579E+01 -0.99309491E+00
  0.10998012E+01 -0.75387882E+01 -0.99253707E+00
  0.11120212E+01 -0.75470661E+01 -0.99241924E+00
  0.11242412E+01 -0.75544864E+01 -0.99267976E+00
  0.11364612E+01 -0.75610446E+01 -0.99318123E+00
  0.11486813E+01 -0.75667366E+01 -0.99375742E+00
  0.11609013E+01 -0.75715590E+01 -0.99426116E+00
  0.11731213E+01 -0.75755090E+01 -0.99460036E+00
  0.11853413E+01 -0.75785839E+01 -0.99475361E+00
  0.11975613E+01 -0.75807818E+01 -0.99476296E+00
  0.12097813E+01 -0.75821011E+01 -0.99470817E+00
  0.12219455E+01 -0.75825409E+01 -0.99467166E+00
  0.12341097E+01 -0.75821052E+01 -0.99482046E+00
  0.12462739E+01 -0.75807980E+01 -0.99512877E+00
  0.12584381E+01 -0.75786203E+01 -0.99543484E+00
  0.12706023E+01 -0.75755734E+01 -0.99556067E+00
  0.12827665E+01 -0.75716594E+01 -0.99540005E+00
  0.12949307E+01 -0.75668808E+01 -0.99497823E+00
  0.13070949E+01 -0.75612404E+01 -0.99445339E+00
  0.13192591E+01 -0.75547417E+01 -0.99405316E+00
  0.13314233E+01 -0.75473888E+01 -0.99396748E+00
  0.13435875E+01 -0.75391863E+01 -0.99424067E+00
  0.13557517E+01 -0.75301395E+01 -0.99471129E+00
  0.13679159E+01 -0.75202545E+01 -0.99503519E+00
  0.13800801E+01 -0.75095381E+01 -0.99479747E+00
  0.13922443E+01 -0.74979978E+01 -0.99368394E+00
  0.14044085E+01 -0.74856420E+01 -0.99165357E+00
  0.14165727E+01 -0.74724799E+01 -0.98904346E+00
  0.14287369E+01 -0.74585218E+01 -0.98655163E+00
  0.14409011E+01 -0.74437789E+01 -0.98507917E+00
  0.14530653E+01 -0.74282636E+01 -0.98546142E+00
  0.14652295E+01 -0.74119901E+01 -0.98816142E+00
  0.14773937E+01 -0.73949737E+01 -0.99302385E+00
  0.14895579E+01 -0.73772318E+01 -0.99918184E+00
  0.15017221E+01 -0.73587836E+01 -0.99999999E+00
  0.15138863E+01 -0.73396506E+01 -0.99999999E+00
  0.15260505E+01 -0.73198566E+01 -0.99999999E+00
  0.15382147E+01 -0.72994284E+01 -0.99999999E+00
  0.15503789E+01 -0.72783962E+01 -0.99796905E+00
  0.15625431E+01 -0.72567949E+01 -0.98670035E+00
  0.15747073E+01 -0.72346650E+01 -0.97433681E+00
  0.15868715E+01 -0.72120545E+01 -0.96337327E+00
  0.15990357E+01 -0.71890213E+01 -0.95607793E+00
  0.16111999E+01 -0.71656380E+01 -0.95378832E+00
  0.16233641E+01 -0.71419981E+01 -0.95627769E+00
  0.16355283E+01 -0.71182311E+01 -0.96118376E+00
  0.16476925E+01 -0.70945328E+01 -0.96311066E+00
  0.16598567E+01 -0.70712459E+01 -0.95072213E+00
  0.16720209E+01 -0.70491047E+01 -0.89456224E+00
  0.16841851E+01 -0.70301335E+01 -0.69397353E+00
  0.16963492E+01 -0.70202119E+01 -0.11234525E+00
  0.17085134E+01 -0.70248879E+01  0.50335480E+00
  0.17206776E+01 -0.70369547E+01  0.75015879E+00
  0.17328418E+01 -0.70496318E+01  0.84616037E+00
  0.17450060E+01 -0.70603011E+01  0.89389890E+00
  0.17571702E+01 -0.70677178E+01  0.92067247E+00
  0.17693344E+01 -0.70711973E+01  0.93421787E+00
  0.17814986E+01 -0.70705197E+01  0.93710676E+00
  0.17936628E+01 -0.70659421E+01  0.93047454E+00
  0.18058270E+01 -0.70581458E+01  0.91465604E+00
  0.18179912E+01 -0.70481278E+01  0.88866112E+00
  0.18301554E+01 -0.70371236E+01  0.84886194E+00
  0.18423196E+01 -0.70266374E+01  0.78640433E+00
  0.18544838E+01 -0.70186120E+01  0.68289812E+00
  0.18666480E+01 -0.70156588E+01  0.50920923E+00
  0.18788122E+01 -0.70208596E+01  0.25007409E+00
  0.18909764E+01 -0.70363097E+01 -0.43425111E-01
  0.19031406E+01 -0.70615868E+01 -0.28708844E+00
  0.19153048E+01 -0.70947065E+01 -0.45490809E+00
  0.19274690E+01 -0.71338758E+01 -0.56680439E+00
  0.19396332E+01 -0.71779847E+01 -0.64661676E+00
  0.19517974E+01 -0.72263964E+01 -0.70948259E+00
  0.19639616E+01 -0.72786695E+01 -0.76260484E+00
  0.19761258E+01 -0.73343587E+01 -0.80833052E+00
  0.19882900E+01 -0.73929130E+01 -0.84706849E+00
  0.20004542E+01 -0.74536660E+01 -0.87913219E+00
  0.20126184E+01 -0.75158895E+01 -0.90522297E+00
  0.20247826E+01 -0.75788614E+01 -0.92612361E+00
  0.20369468E+01 -0.76419164E+01 -0.94237017E+00
  0.20491110E+01 -0.77044686E+01 -0.95424417E+00
  0.20612752E+01 -0.77660143E+01 -0.96201435E+00
  0.20734394E+01 -0.78261231E+01 -0.96621692E+00
  0.20856036E+01 -0.78844263E+01 -0.96780502E+00
  0.20977678E+01 -0.79406040E+01 -0.96809576E+00
  0.21099320E+01 -0.79943754E+01 -0.96853519E+00
  0.21220962E+01 -0.80454903E+01 -0.97036506E+00
  0.21342604E+01 -0.80937229E+01 -0.97430364E+00
  0.21464246E+01 -0.81388681E+01 -0.98034450E+00
  0.21585888E+01 -0.81807378E+01 -0.98774038E+00
  0.21707530E+01 -0.82191600E+01 -0.99518483E+00
  0.21829172E+01 -0.82539772E+01 -0.99999999E+00
  0.21950814E+01 -0.82850468E+01 -0.99999999E+00
  0.22072456E+01 -0.83122410E+01 -0.99999999E+00
  0.22194098E+01 -0.83354472E+01 -0.99967882E+00
  0.22315740E+01 -0.83545686E+01 -0.99275527E+00
  0.22437382E+01 -0.83695252E+01 -0.98451802E+00
  0.22559024E+01 -0.83802540E+01 -0.97679265E+00
  0.22680666E+01 -0.83867095E+01 -0.97131692E+00
  0.22802866E+01 -0.83888644E+01 -0.96933375E+00
  0.22925066E+01 -0.83881944E+01 -0.96942042E+00
  0.23047266E+01 -0.83864592E+01 -0.97146481E+00
  0.23169466E+01 -0.83836586E+01 -0.97513227E+00
  0.23291666E+01 -0.83797924E+01 -0.97978512E+00
  0.23413866E+01 -0.83748608E+01 -0.98462682E+00
  0.23536067E+01 -0.83688640E+01 -0.98887919E+00
  0.23658267E+01 -0.83618027E+01 -0.99194894E+00
  0.23780467E+01 -0.83536777E+01 -0.99354300E+00
  0.23902667E+01 -0.83444904E+01 -0.99370606E+00
  0.24024867E+01 -0.83342422E+01 -0.99277416E+00
  0.24147067E+01 -0.83229351E+01 -0.99126011E+00
  0.24269267E+01 -0.83105711E+01 -0.98970340E+00
  0.24391468E+01 -0.82971526E+01 -0.98852605E+00
  0.24513668E+01 -0.82826821E+01 -0.98793230E+00
  0.24635868E+01 -0.82671624E+01 -0.98787738E+00
  0.24758068E+01 -0.82505966E+01 -0.98811057E+00
  0.24880268E+01 -0.82329884E+01 -0.98827702E+00
  0.25002468E+01 -0.82143419E+01 -0.98804666E+00
  0.25124668E+01 -0.81946616E+01 -0.98723109E+00
  0.25246868E+01 -0.81739527E+01 -0.98585354E+00
  0.25369069E+01 -0.81522209E+01 -0.98415051E+00
  0.25491269E+01 -0.81294726E+01 -0.98250395E+00
  0.25613469E+01 -0.81057142E+01 -0.98132336E+00
  0.25735669E+01 -0.80809530E+01 -0.98091272E+00
  0.25857869E+01 -0.80551962E+01 -0.98136274E+00
  0.25980069E+01 -0.80284519E+01 -0.98250334E+00
  0.26102269E+01 -0.80007285E+01 -0.98393510E+00
  0.26224469E+01 -0.79720352E+01 -0.98513629E+00
  0.26346670E+01 -0.79423821E+01 -0.98561981E+00
  0.26468870E+01 -0.79117805E+01 -0.98509792E+00
  0.26591070E+01 -0.78802429E+01 -0.98360742E+00
  0.26713270E+01 -0.78477838E+01 -0.98155448E+00
  0.26835470E+01 -0.78144195E+01 -0.97965699E+00
  0.26957670E+01 -0.77801692E+01 -0.97878642E+00
  0.27079870E+01 -0.77450556E+01 -0.97973453E+00
  0.27202071E+01 -0.77091071E+01 -0.98294305E+00
  0.27324271E+01 -0.76723602E+01 -0.98822209E+00
  0.27446471E+01 -0.76348669E+01 -0.99440840E+00
  0.27568671E+01 -0.75967110E+01 -0.99861253E+00
  0.27690871E+01 -0.75580615E+01 -0.99312261E+00
  0.27813071E+01 -0.75194270E+01 -0.94469884E+00
  0.27935271E+01 -0.74839991E+01 -0.52829273E+00
  0.28057471E+01 -0.74707918E+01  0.69578049E+00
  0.28179672E+01 -0.74737087E+01  0.89296514E+00
  0.28301872E+01 -0.74796094E+01  0.93840452E+00
  0.28424072E+01 -0.74867494E+01  0.96455120E+00
  0.28546272E+01 -0.74942523E+01  0.98409053E+00
  0.28668472E+01 -0.75008969E+01  0.99756683E+00
  0.28790672E+01 -0.75052061E+01  0.99999999E+00
  0.28912872E+01 -0.75064857E+01  0.99999999E+00
  
  0.00000000E+00 -0.73627293E+01  0.96963319E+00
